,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
21098,B000002362,서울용답초등학교,초등학교,1983-04-20,공립,본교,운영,서울특별시 성동구 용답동 29,서울특별시 성동구 용답25길 1,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2021-09-30,37.56073011,127.053760797,2022-03-24,C738100,청주대학교 지방교육재정연구원
21103,B000001921,서울창서초등학교,초등학교,1961-11-01,공립,본교,운영,서울특별시 서대문구 창천동 53-38,서울특별시 서대문구 연세로5나길 30-3,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.5581430512,126.9334808713,2022-03-24,C738100,청주대학교 지방교육재정연구원
21110,B000011975,청원여자고등학교,고등학교,2001-05-10,사립,본교,운영,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-09-30,37.6652515464,127.062532889,2022-03-24,C738100,청주대학교 지방교육재정연구원
21122,B000002064,서울수락초등학교,초등학교,1983-04-06,공립,본교,운영,서울특별시 노원구 상계동 1171-2,서울특별시 노원구 동일로 1745,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-09-30,37.6845031932,127.055185155,2022-03-24,C738100,청주대학교 지방교육재정연구원
21132,B000008301,양동중학교,중학교,1984-03-05,공립,본교,운영,서울특별시 양천구 목동 600-6,서울특별시 양천구 목동중앙북로 49,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-09-30,37.5483687522,126.8687172036,2022-03-24,C738100,청주대학교 지방교육재정연구원
21148,B000002331,서울삼성초등학교,초등학교,1972-10-23,공립,본교,운영,서울특별시 관악구 신림동 233-1,서울특별시 관악구 대학7길 52,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2021-09-30,37.4685220375,126.9404929008,2022-03-24,C738100,청주대학교 지방교육재정연구원
21149,B000008357,대왕중학교,중학교,1994-05-06,공립,본교,운영,서울특별시 강남구 수서동 750,서울특별시 강남구 광평로20길 7,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-09-30,37.4834603317,127.0873380526,2022-03-24,C738100,청주대학교 지방교육재정연구원
21156,B000001891,서울수리초등학교,초등학교,2011-03-01,공립,본교,운영,서울특별시 은평구 불광동 639,서울특별시 은평구 불광로14길 10-10,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.6203073698,126.9341783,2022-03-24,C738100,청주대학교 지방교육재정연구원
21171,B000011802,국립전통예술고등학교,고등학교,1960-05-13,국립,본교,운영,서울특별시 금천구 시흥동 산24-17,서울특별시 금천구 시흥대로38길 62,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-09-30,37.44637006,126.9064871,2022-03-24,C738100,청주대학교 지방교육재정연구원
21182,B000011997,경성고등학교,고등학교,1967-10-23,사립,본교,운영,서울특별시 마포구 연남동 369-1,서울특별시 마포구 성미산로 111,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.5635106357,126.9191662788,2022-03-24,C738100,청주대학교 지방교육재정연구원
21187,B000001941,서울중동초등학교,초등학교,1977-12-02,공립,본교,운영,서울특별시 마포구 성산동 94-1,서울특별시 마포구 월드컵북로 152,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.5664106053,126.9117752397,2022-03-24,C738100,청주대학교 지방교육재정연구원
21198,B000008300,목운중학교,중학교,2009-03-01,공립,본교,운영,서울특별시 양천구 목동 922,서울특별시 양천구 목동동로 235,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-09-30,37.5270095174,126.8730442063,2022-03-24,C738100,청주대학교 지방교육재정연구원
21200,B000012015,명덕고등학교,고등학교,1984-10-15,사립,본교,운영,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-09-30,37.55390749,126.8342914482,2022-03-24,C738100,청주대학교 지방교육재정연구원
21203,B000013451,경일고등학교,고등학교,2004-03-01,공립,본교,운영,서울특별시 성동구 성수동1가 22-27,서울특별시 성동구 성수일로 27,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2021-09-30,37.5438298177,127.0478682944,2022-03-24,C738100,청주대학교 지방교육재정연구원
21205,B000011302,성수공업고등학교,고등학교,1998-06-07,공립,본교,운영,서울특별시 성동구 성수동2가 333-128,서울특별시 성동구 뚝섬로 365,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2021-09-30,37.5405399989,127.0512990736,2022-03-24,C738100,청주대학교 지방교육재정연구원
21215,B000002091,서울세검정초등학교,초등학교,1948-11-24,공립,본교,운영,서울특별시 종로구 신영동 219-4,서울특별시 종로구 세검정로9길 1,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-09-30,37.6034688343,126.9609387,2022-03-24,C738100,청주대학교 지방교육재정연구원
21218,B000008208,공릉중학교,중학교,1985-03-04,공립,본교,운영,서울특별시 노원구 공릉동 250,서울특별시 노원구 노원로1길 42,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-09-30,37.6222277768,127.0836019106,2022-03-24,C738100,청주대학교 지방교육재정연구원
21222,B000001888,서울구산초등학교,초등학교,1977-11-29,공립,본교,운영,서울특별시 은평구 구산동 152-3,서울특별시 은평구 서오릉로15길 16,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.6127509583,126.9093764926,2022-03-24,C738100,청주대학교 지방교육재정연구원
21226,B000001848,서울전동초등학교,초등학교,1969-05-20,공립,본교,운영,서울특별시 동대문구 전농동 45-41,서울특별시 동대문구 전농로16길 61,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-09-30,37.5790832853,127.060805297,2022-03-24,C738100,청주대학교 지방교육재정연구원
21239,B000011995,명지고등학교,고등학교,1948-04-12,사립,본교,운영,서울특별시 서대문구 홍은동 361-30,서울특별시 서대문구 명지2길 56,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.5849113531,126.9270902494,2022-03-24,C738100,청주대학교 지방교육재정연구원
21254,B000011989,선일여자고등학교,고등학교,1971-12-27,사립,본교,운영,서울특별시 은평구 갈현동 240-1,서울특별시 은평구 갈현로29길 27,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.6203042094,126.9119930732,2022-03-24,C738100,청주대학교 지방교육재정연구원
21255,B000002059,서울당현초등학교,초등학교,1988-02-09,공립,본교,운영,서울특별시 노원구 상계동 742,서울특별시 노원구 동일로213길 52,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-09-30,37.6482601551,127.0582136138,2022-03-24,C738100,청주대학교 지방교육재정연구원
21268,B000008148,성서중학교,중학교,1984-04-19,공립,본교,운영,서울특별시 마포구 성산동 588-9,서울특별시 마포구 성산로4길 42,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.5627873046,126.9079521813,2022-03-24,C738100,청주대학교 지방교육재정연구원
21270,B000008115,증산중학교,중학교,1986-04-17,공립,본교,운영,서울특별시 은평구 증산동 산24-4,서울특별시 은평구 증산로5길 27-30,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.5838153929,126.904939878,2022-03-24,C738100,청주대학교 지방교육재정연구원
21278,B000027170,마곡하늬중학교,중학교,2020-03-02,공립,본교,운영,서울특별시 강서구 마곡동 749,서울특별시 강서구 마곡서1로 16,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-09-30,37.55812766,126.8209847758,2022-03-24,C738100,청주대학교 지방교육재정연구원
21284,B000008114,구산중학교,중학교,1983-03-01,공립,본교,운영,서울특별시 은평구 구산동 182-45,서울특별시 은평구 갈현로15길 20-23,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-09-30,37.6098720248,126.9094887114,2022-03-24,C738100,청주대학교 지방교육재정연구원
21286,B000008102,중화중학교,중학교,1970-03-03,공립,본교,운영,서울특별시 중랑구 면목동 83,서울특별시 중랑구 용마산로 364,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-09-30,37.5845037921,127.0945608032,2022-03-24,C738100,청주대학교 지방교육재정연구원
21304,B000002176,서울상일초등학교,초등학교,1921-10-02,공립,본교,운영,서울특별시 강동구 상일동 325-1,서울특별시 강동구 천호대로 1477,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-09-30,37.5475721706,127.1726634856,2022-03-24,C738100,청주대학교 지방교육재정연구원
21312,B000012021,한서고등학교,고등학교,1985-03-11,사립,본교,운영,서울특별시 강서구 방화동 478-34,서울특별시 강서구 양천로11길 47,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-09-30,37.5747927037,126.8081439378,2022-03-24,C738100,청주대학교 지방교육재정연구원
21317,B000008282,강명중학교,중학교,2012-03-01,공립,본교,운영,서울특별시 강동구 강일동 737,서울특별시 강동구 상일로12길 56,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-09-30,37.5555934349,127.1748966822,2022-03-24,C738100,청주대학교 지방교육재정연구원
21319,B000012001,신서고등학교,고등학교,2006-03-01,공립,본교,운영,서울특별시 양천구 신정동 984-1,서울특별시 양천구 은행정로 42,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-09-30,37.5239143189,126.8602095794,2022-03-24,C738100,청주대학교 지방교육재정연구원
21322,B000011340,서울항공비즈니스고등학교,고등학교,1987-03-06,사립,본교,운영,서울특별시 강서구 마곡동 731-263,서울특별시 강서구 방화대로34길 13,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-09-30,37.5692177821,126.8170408006,2022-03-24,C738100,청주대학교 지방교육재정연구원
21335,B000008431,대원국제중학교,중학교,1977-05-20,사립,본교,운영,서울특별시 광진구 중곡동 176-124,서울특별시 광진구 용마산로22길 26,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2021-09-30,37.5624927931,127.0894181,2022-03-24,C738100,청주대학교 지방교육재정연구원
21344,B000013475,구현고등학교,고등학교,2008-03-01,공립,본교,운영,서울특별시 구로구 구로동 620-30,서울특별시 구로구 경인로53가길 17,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-09-30,37.50220279,126.8744458,2022-03-24,C738100,청주대학교 지방교육재정연구원
