tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floor_estate,floor_buliding,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,rest_N,day_pop,night_pop,score,2nPrc,평당가격,가성비,가성비_Rank,Score_Rank,Total_Rank
월세,80,"1,000",26,2,16,37.565285,126.90287,1136,14,1,1,8,1,201.1824223547929,2,0,508151.67,471457.29,11589919.698002284,29200000.0,1123076.923076923,0.001011506849315,1024,1355,1288.8
월세,650,1억,131,2,5,37.540287,126.943421,2743,23,56,0,4,1,235.16187379185217,2,9,508151.67,471457.29,11343724.177197335,256000000.0,1954198.473282443,0.00140364453125,816,1407,1288.8000000000002
월세,70,"1,000",27,1,3,37.552381,126.904717,987,16,69,41,3,0,625.8093582855909,0,27,508151.67,471457.29,11598039.25156346,26800000.0,992592.5925925926,0.0009943656716417,1035,1353,1289.4
월세,120,"2,000",37,B1,4,37.549379,126.952152,2111,14,1,4,5,0,598.1577763920322,8,9,508151.67,471457.29,11238459.0921231,48800000.0,1318918.9189189188,0.0016005532786885,744,1428,1291.2
월세,70,"1,000",38,1,3,37.546509,126.945664,2572,29,1,11,5,1,346.6162233071758,16,10,508151.67,471457.29,10652655.480829341,26800000.0,705263.1578947369,0.0036468656716417,349,1527,1291.4
월세,180,"4,000",29,1,3,37.54727,126.951854,1867,28,0,9,8,1,362.34340041787095,10,11,508151.67,471457.29,12108154.619820664,83200000.0,2868965.5172413792,0.0006507572115384,1350,1278,1292.4
월세,180,"3,000",40,1,4,37.53822,126.946795,2045,31,27,3,6,1,168.69404965592963,4,12,508151.67,471457.29,11494343.730408778,73200000.0,1830000.0,0.0011174863387978,947,1379,1292.6000000000001
월세,150,"2,000",85,1,5,37.548294,126.958822,3106,25,0,3,5,0,630.3357914317446,8,6,508151.67,471457.29,10451583.985216469,56000000.0,658823.5294117647,0.0047144642857142,244,1555,1292.8
월세,400,"6,000",130,2,5,37.556244,126.92161,1160,37,63,43,8,1,348.727060098822,2,42,508151.67,471457.29,11592594.137721054,156000000.0,1200000.0,0.0009666666666666,1060,1354,1295.2
월세,"2,300",3억,813,B1,7,37.555051,126.920691,2305,45,83,37,7,1,477.0725000431408,2,38,508151.67,471457.29,11033930.450352257,852000000.0,1047970.479704797,0.0021994894366197,585,1474,1296.2
월세,100,"1,000",33,1,2,37.549235,126.909225,3589,18,1,12,3,1,398.75491933280335,2,24,508151.67,471457.29,10648447.701789282,34000000.0,1030303.0303030304,0.0034834411764705,373,1528,1297.0
월세,"2,620",3억,721,2,5,37.55093,126.909143,3589,23,8,26,4,1,436.77680524545934,2,36,508151.67,471457.29,10806849.509902379,928800000.0,1288210.8183079057,0.0027860346683893,474,1503,1297.2
월세,160,"2,000",135,2,3,37.556711,126.950882,989,22,1,17,7,2,429.2089888976262,14,13,508151.67,471457.29,10976549.57524906,58400000.0,432592.5925925926,0.0022862157534246,561,1482,1297.8000000000002
월세,150,"6,000",49,1,6,37.538178,126.947124,2045,31,21,3,6,1,187.46151444026347,4,12,508151.67,471457.29,11504627.837636366,96000000.0,1959183.673469388,0.0010438020833333,1004,1372,1298.4
월세,140,"2,000",21,1,6,37.56731,126.910138,1037,27,10,2,9,1,489.3914975696504,6,0,508151.67,471457.29,12441192.787997518,53600000.0,2552380.9523809524,0.0004062873134328,1587,1228,1299.8000000000002
월세,557,"6,900",73,1,32,37.577085,126.891393,2685,26,6,2,10,0,559.1853501021922,4,2,508151.67,471457.29,11550406.389908647,202680000.0,2776438.356164384,0.0009670663114268,1057,1363,1301.8000000000002
월세,100,"1,000",30,1,3,37.55231,126.90485,987,16,67,41,3,0,622.3572858880947,0,27,508151.67,471457.29,11632803.77315399,34000000.0,1133333.3333333333,0.0008708823529411,1134,1345,1302.8
월세,350,"5,000",71,B1,2,37.556338,126.906404,811,38,88,57,3,1,322.715671316862,2,42,508151.67,471457.29,12376045.52116613,134000000.0,1887323.943661972,0.0004297089552238,1568,1238,1304.0
월세,120,"3,000",40,1,5,37.567717,126.909635,1069,26,10,2,8,0,522.9059351003509,6,0,508151.67,471457.29,11877421.591508886,58800000.0,1470000.0,0.0007272108843537,1270,1314,1305.2
월세,220,"3,000",37,B1,2,37.559891,126.925421,1258,18,141,93,7,1,300.1362329424024,0,98,508151.67,471457.29,12169318.679511614,82800000.0,2237837.8378378376,0.0005621497584541,1451,1270,1306.2
월세,150,"3,000",43,1,3,37.566314,126.91697,1097,29,8,21,7,1,275.1057652553088,10,6,508151.67,471457.29,11881469.808066992,66000000.0,1534883.720930233,0.0007147121212121,1287,1312,1307.0000000000002
월세,60,"1,500",30,3,3,37.560318,126.915952,789,28,52,11,2,0,700.7738930635073,14,10,508151.67,471457.29,11690917.26021027,29400000.0,980000.0,0.0008051020408163,1191,1337,1307.8000000000002
월세,350,1억,164,1,2,37.559821,126.907109,1763,27,33,23,4,1,488.9238517958662,6,20,508151.67,471457.29,11126671.075550878,184000000.0,1121951.219512195,0.0015713695652173,745,1450,1309.0
월세,135,"1,000",47,1,5,37.564386,126.918003,1602,36,8,41,5,0,507.471930572532,6,16,508151.67,471457.29,11073691.993803525,42400000.0,902127.659574468,0.0017758018867924,692,1465,1310.4
월세,220,"3,000",49,1,5,37.55329,126.907773,802,25,59,58,6,1,370.9098355195105,2,48,508151.67,471457.29,12242766.209458113,82800000.0,1689795.918367347,0.00047461352657,1534,1257,1312.4
월세,120,"1,500",51,1,5,37.551303,126.909972,3589,27,14,31,7,1,390.0562253289003,2,41,508151.67,471457.29,10344992.93857355,43800000.0,858823.5294117647,0.0041789726027397,295,1567,1312.6000000000001
월세,700,1억,264,4,9,37.553638,126.928959,1471,45,102,19,3,0,505.6223402866368,2,10,508151.67,471457.29,11150510.306297109,268000000.0,1015151.5151515153,0.0014490447761194,792,1443,1312.8000000000002
월세,200,"3,000",110,5,7,37.566694,126.910201,974,24,10,2,8,0,506.934838686704,8,0,508151.67,471457.29,11197303.851110838,78000000.0,709090.9090909091,0.0013735897435897,830,1434,1313.2
월세,150,"2,000",52,2,2,37.555682,126.907641,870,35,76,58,3,1,217.4133545600908,2,42,508151.67,471457.29,11630115.924000777,56000000.0,1076923.076923077,0.0008078571428571,1187,1346,1314.2
월세,710,1억,188,1,2,37.553295,126.911781,854,34,63,33,5,2,346.5511380796437,2,41,508151.67,471457.29,12033024.329445213,270400000.0,1438297.8723404256,0.0005937573964497,1408,1291,1314.4
월세,230,"3,000",84,B1,2,37.556131,126.919306,2305,46,74,31,7,0,548.3531015002537,2,31,508151.67,471457.29,10816718.525397591,85200000.0,1014285.7142857144,0.0022725352112676,564,1502,1314.4
월세,135,"2,500",35,1,5,37.576762,126.893551,316,21,3,2,10,1,488.6479483944382,2,2,508151.67,471457.29,12520900.897479355,57400000.0,1640000.0,0.0001926829268292,1699,1220,1315.8
월세,85,"1,500",21,1,3,37.559829,126.902165,4000,41,33,18,1,1,422.8129772923551,4,12,508151.67,471457.29,10770420.437802078,35400000.0,1685714.2857142857,0.0023728813559322,543,1510,1316.6
월세,500,"5,000",52,2,7,37.560553,126.906548,910,27,33,16,5,1,433.9174649882724,6,16,508151.67,471457.29,12404131.773524163,170000000.0,3269230.769230769,0.0002783529411764,1656,1233,1317.6000000000001
월세,"4,000",5억,1236,1,5,37.558113,126.920625,1172,38,61,45,7,1,431.56301352021353,2,41,508151.67,471457.29,11438719.705152376,1460000000.0,1181229.773462783,0.0009921863013698,1038,1388,1318.0
월세,450,"6,000",264,B1,5,37.560127,126.902428,4000,37,32,17,2,1,385.26533665151743,4,12,508151.67,471457.29,9807698.972538365,168000000.0,636363.6363636364,0.0062857142857142,150,1610,1318.0
월세,140,"1,500",15,1,4,37.546146,126.941819,3253,30,19,6,6,1,182.03125753650536,8,7,508151.67,471457.29,11429948.346611688,48600000.0,3240000.0,0.001004012345679,1028,1392,1319.2000000000003
월세,550,"6,000",177,2,4,37.54866,126.943044,1947,28,1,6,6,1,130.9970803169567,10,6,508151.67,471457.29,11007719.8616281,192000000.0,1084745.7627118644,0.001794890625,683,1479,1319.8
월세,150,"2,000",32,1,5,37.559822,126.904557,1586,39,33,25,2,1,424.3565801127647,6,19,508151.67,471457.29,11497440.811938222,56000000.0,1750000.0,0.0009062857142857,1100,1375,1320.0
월세,210,"2,500",49,2,2,37.566297,126.920844,2322,25,0,51,6,0,531.4551184852675,6,25,508151.67,471457.29,11092891.907287885,75400000.0,1538775.5102040817,0.0015089920424403,769,1459,1321.0
월세,510,"4,000",245,4,5,37.553838,126.945491,660,20,3,14,6,1,325.1819275201425,6,15,508151.67,471457.29,11421902.659907008,162400000.0,662857.1428571428,0.0009956896551724,1034,1395,1322.8
월세,140,"1,000",56,1,5,37.547548,126.958658,3270,26,0,2,5,0,706.8960651845856,4,5,508151.67,471457.29,10246619.905562423,43600000.0,778571.4285714285,0.0042,294,1581,1323.6000000000001
월세,250,"3,000",54,3,4,37.56634,126.919972,2322,26,0,49,6,1,462.0238733516565,6,21,508151.67,471457.29,11126737.780242695,90000000.0,1666666.6666666667,0.0013932,823,1449,1323.8000000000002
월세,175,"1,000",39,1,3,37.550179,126.91083,3589,23,12,19,4,1,268.52603556990266,2,38,508151.67,471457.29,10638119.950545069,52000000.0,1333333.3333333333,0.00269175,489,1533,1324.2
월세,330,"7,000",156,1,2,37.542348,126.941872,1907,26,56,2,5,1,472.5284089860991,4,9,508151.67,471457.29,10873194.825538728,149200000.0,956410.2564102564,0.0019939142091152,638,1496,1324.3999999999999
월세,350,"5,000",117,2,5,37.556749,126.951494,1004,23,1,7,7,2,414.9572573582991,14,6,508151.67,471457.29,11498324.460662628,134000000.0,1145299.1452991453,0.0008766268656716,1126,1374,1324.4
월세,300,"4,000",81,B1,3,37.559421,126.924576,1735,19,130,92,6,1,257.8114214719467,0,100,508151.67,471457.29,11172008.26878278,112000000.0,1382716.049382716,0.0012547767857142,880,1438,1326.4
월세,400,"2,000",49,1,6,37.559455,126.915194,943,31,69,7,2,0,587.4663759304656,8,5,508151.67,471457.29,12222777.110792868,116000000.0,2367346.93877551,0.0003983362068965,1598,1259,1326.8000000000002
월세,"1,300",2억,315,3,3,37.543663,126.938569,2386,20,39,0,5,0,551.2460328022416,4,0,508151.67,471457.29,11084004.783773726,512000000.0,1625396.825396825,0.00146794921875,782,1463,1326.8000000000002
월세,350,"6,000",49,1,2,37.53636,126.947065,1932,32,8,2,5,1,371.0808289024544,4,7,508151.67,471457.29,11805717.71872879,144000000.0,2938775.5102040814,0.0006574166666666,1343,1324,1327.8000000000002
월세,70,"1,000",26,1,3,37.565383,126.916598,1097,33,8,21,7,1,359.19907816565694,10,7,508151.67,471457.29,11316194.232886786,26800000.0,1030769.2307692308,0.0010642537313432,989,1415,1329.8
월세,230,"3,000",170,B1,5,37.553071,126.92724,1579,40,107,23,1,1,486.6559434088788,4,20,508151.67,471457.29,10412825.772852693,85200000.0,501176.4705882353,0.00315058685446,423,1558,1331.0
월세,330,1억,72,2,6,37.539797,126.947362,2576,31,28,2,4,1,128.49842014248614,4,11,508151.67,471457.29,11324310.885774631,179200000.0,2488888.888888889,0.001035,1007,1412,1331.0000000000002
월세,280,"2,000",144,5,8,37.550422,126.960642,4027,25,1,0,3,1,499.3139899943955,12,2,508151.67,471457.29,9400279.762536764,87200000.0,605555.5555555555,0.0066500917431192,134,1631,1331.6000000000001
월세,"1,000",2억,207,1,5,37.554338,126.920992,2305,42,94,40,7,0,500.3991005629025,2,39,508151.67,471457.29,11285027.91777073,440000000.0,2125603.8647342995,0.0010843977272727,982,1420,1332.4
월세,270,"3,000",93,B1,4,37.54539,126.911807,3589,14,3,5,1,1,483.8671903327773,2,14,508151.67,471457.29,10292943.486773944,94800000.0,1019354.8387096776,0.0035208544303797,365,1576,1333.8000000000002
월세,250,"3,000",34,1,5,37.543607,126.944135,2513,35,55,10,4,2,475.6150283864116,6,14,508151.67,471457.29,11368637.439947713,90000000.0,2647058.823529412,0.0009493555555555,1070,1400,1334.0
월세,300,"4,000",33,1,3,37.553661,126.922047,943,39,123,45,6,1,490.4422675933457,2,41,508151.67,471457.29,12259744.938212134,112000000.0,3393939.393939394,0.0002778482142857,1657,1254,1334.6000000000001
월세,150,"3,000",33,1,3,37.546465,126.941791,1936,29,13,6,7,1,147.27442623085483,8,7,508151.67,471457.29,11357929.292184368,66000000.0,2000000.0,0.000968,1055,1405,1335.0
월세,75,"1,500",24,2,6,37.554167,126.929962,834,46,110,22,3,0,525.5592047052087,2,14,508151.67,471457.29,11839280.500787742,33000000.0,1375000.0,0.0006065454545454,1400,1319,1335.2
월세,120,"2,000",50,1,4,37.559586,126.901569,4000,41,49,19,1,1,464.02566431404944,4,11,508151.67,471457.29,10092599.748928182,48800000.0,976000.0,0.0040983606557377,305,1593,1335.4
월세,350,"5,000",125,1,7,37.559187,126.914697,943,33,75,6,2,0,534.729645881833,8,5,508151.67,471457.29,11437752.583241103,134000000.0,1072000.0,0.0008796641791044,1123,1389,1335.8000000000002
월세,80,"1,000",117,B1,2,37.563231,126.917068,534,35,8,24,5,0,601.2567058325906,6,10,508151.67,471457.29,10714381.612898558,29200000.0,249572.6495726496,0.0021396575342465,604,1520,1336.8
월세,180,"3,000",95,1,2,37.547084,126.946944,2910,29,1,11,4,1,436.5206922946742,16,10,508151.67,471457.29,10145304.945426166,73200000.0,770526.3157894737,0.0037766393442622,336,1587,1336.8000000000002
월세,250,"5,000",34,1,20,37.552002,126.956515,4710,16,0,4,7,1,194.6779091429983,8,6,508151.67,471457.29,11032482.538487772,110000000.0,3235294.117647059,0.0014558181818181,790,1475,1338.0
월세,402,"8,000",70,1,5,37.561189,126.905793,931,25,33,8,6,1,336.9411882731571,8,7,508151.67,471457.29,12170849.37132783,176480000.0,2521142.8571428573,0.0003692769718948,1615,1269,1338.2
월세,170,"3,000",32,1,6,37.560744,126.904055,983,38,32,14,4,1,314.4479153746309,6,12,508151.67,471457.29,12074674.020987192,70800000.0,2212500.0,0.0004442937853107,1560,1285,1340.0
월세,200,"3,000",64,1,2,37.558206,126.961181,1343,31,21,8,9,2,294.64898366562227,4,11,508151.67,471457.29,11194502.082756763,78000000.0,1218750.0,0.0011019487179487,963,1436,1341.4
월세,73,"1,000",26,1,1,37.552925,126.904776,987,21,78,47,3,0,583.5075448438905,0,30,508151.67,471457.29,11350734.91465027,27520000.0,1058461.5384615385,0.0009324854651162,1085,1406,1341.8
월세,250,"3,000",92,1,2,37.55437,126.905594,870,35,100,57,5,1,437.24420106606425,2,41,508151.67,471457.29,11388435.89538078,90000000.0,978260.8695652174,0.0008893333333333,1117,1398,1341.8000000000002
월세,80,"1,000",79,B1,4,37.557345,126.902681,879,43,109,39,2,0,664.4767816357095,4,26,508151.67,471457.29,10520497.423224831,29200000.0,369620.253164557,0.0023781164383561,542,1543,1342.8000000000002
월세,200,"3,000",108,2,3,37.55427,126.928685,1471,45,109,21,3,1,436.34288448024233,2,16,508151.67,471457.29,10703529.392014313,78000000.0,722222.2222222222,0.0020367692307692,626,1523,1343.6000000000001
월세,140,"1,500",27,1,4,37.558967,126.906288,895,33,33,36,2,1,460.5901974712128,6,27,508151.67,471457.29,11948233.133162798,48600000.0,1800000.0,0.0004972222222222,1507,1304,1344.6000000000001
월세,"1,500",2억,264,1,7,37.556368,126.919696,2305,43,66,34,7,0,509.43924772266735,2,35,508151.67,471457.29,11182479.939557476,560000000.0,2121212.121212121,0.0010866428571428,979,1437,1345.4
월세,160,"3,000",24,1,2,37.581767,126.881497,4212,32,0,0,11,0,1247.9833417938505,6,0,508151.67,471457.29,10952143.007382764,68400000.0,2850000.0,0.0014778947368421,776,1488,1345.6000000000001
월세,250,"4,000",70,2,22,37.552182,126.955507,3130,12,0,4,6,1,207.9811442282494,8,6,508151.67,471457.29,10546403.916278638,100000000.0,1428571.4285714286,0.002191,586,1538,1347.6000000000001
월세,400,"3,000",141,B1,4,37.554096,126.920572,2305,43,96,45,7,0,546.0974042439688,2,41,508151.67,471457.29,10395656.65174859,126000000.0,893617.0212765958,0.0025794047619047,505,1561,1349.8000000000002
월세,200,"3,000",62,1,3,37.577074,126.893765,316,21,5,2,9,1,449.4556194186517,2,2,508151.67,471457.29,12143101.726211688,78000000.0,1258064.5161290322,0.0002511794871794,1669,1273,1352.2
월세,350,"4,000",181,3,5,37.554283,126.920856,2305,43,94,42,7,0,513.5550445634246,2,40,508151.67,471457.29,10070212.057363555,124000000.0,685082.8729281768,0.0033645564516129,385,1595,1353.0
월세,400,"6,000",130,2,5,37.556172,126.921694,1160,36,70,43,8,1,344.2305880599075,2,42,508151.67,471457.29,11243460.211371548,156000000.0,1200000.0,0.0009666666666666,1059,1427,1353.4
월세,250,"3,000",46,1,4,37.550039,126.910893,3589,23,12,19,4,1,258.9441763547605,2,39,508151.67,471457.29,10673282.077915862,90000000.0,1956521.7391304348,0.0018343777777777,671,1525,1354.2
월세,450,"5,000",90,2,4,37.559623,126.925063,1258,19,143,95,6,1,271.76472994467747,0,99,508151.67,471457.29,11498633.162055738,158000000.0,1755555.5555555555,0.000716582278481,1285,1373,1355.4
월세,"1,800",3억,121,1,4,37.539879,126.943966,1756,25,56,2,5,1,176.62882233543164,2,11,508151.67,471457.29,12088987.860347282,732000000.0,6049586.776859504,0.0002902677595628,1648,1283,1356.0
월세,90,"3,000",26,1,5,37.549055,126.95194,2111,15,1,5,5,0,560.9292883182421,8,10,508151.67,471457.29,11131276.483711403,51600000.0,1984615.3846153845,0.0010636821705426,990,1448,1356.4
월세,95,"1,500",42,1,4,37.548952,126.949126,1893,17,2,10,7,0,590.1424388970994,16,8,508151.67,471457.29,10521332.450833585,37800000.0,900000.0,0.0021033333333333,617,1542,1357.0000000000002
월세,180,"3,000",71,B1,10,37.547439,126.942512,1904,28,1,6,5,1,53.74156746732931,10,7,508151.67,471457.29,10639925.464351483,73200000.0,1030985.9154929576,0.0018467759562841,668,1530,1357.6
월세,190,"2,000",33,1,4,37.558995,126.905164,1035,37,33,36,2,0,527.6100799559363,6,27,508151.67,471457.29,11759709.582721837,65600000.0,1987878.787878788,0.0005206554878048,1484,1327,1358.4
월세,"1,639","1억 6,386",386,1,17,37.538392,126.945031,1618,26,34,3,6,1,153.57589135041056,4,11,508151.67,471457.29,11075507.988236237,557220000.0,1443575.1295336788,0.0011208283981192,945,1464,1360.2
월세,500,"7,000",49,1,3,37.555488,126.907726,870,36,78,59,3,1,215.8280533874585,2,43,508151.67,471457.29,12098876.70580951,190000000.0,3877551.0204081633,0.0002243684210526,1688,1279,1360.8000000000002
월세,855,1억,164,1,21,37.576513,126.890925,2685,26,0,1,9,0,634.2220177762965,4,2,508151.67,471457.29,10806011.245823868,305200000.0,1860975.6097560977,0.0014427916120576,796,1504,1362.4
월세,453,"7,000",93,1,11,37.551227,126.939294,1983,24,2,0,9,3,324.12641372154604,10,1,508151.67,471457.29,11123153.121730069,178720000.0,1921720.430107527,0.0010318878692927,1009,1451,1362.6
월세,400,"5,000",173,4,4,37.553944,126.920366,2305,43,104,44,7,0,570.8514170978492,2,41,508151.67,471457.29,10228848.115974452,146000000.0,843930.6358381503,0.0027312671232876,481,1583,1362.6000000000001
월세,250,"5,000",65,3,4,37.539472,126.947391,2576,31,28,3,3,1,129.13945416593023,4,11,508151.67,471457.29,10747649.647437831,110000000.0,1692307.6923076925,0.0015221818181818,760,1514,1363.2
월세,250,"3,000",247,3,4,37.568418,126.906555,1181,17,1,0,7,0,614.3114559812228,4,0,508151.67,471457.29,9880083.114435982,90000000.0,364372.4696356275,0.0032411888888888,404,1604,1364.0
월세,70,"2,000",23,3,3,37.566235,126.916872,1097,30,8,20,7,1,278.9801458936078,10,5,508151.67,471457.29,11496739.591714002,36800000.0,1600000.0,0.000685625,1317,1376,1364.2
월세,100,"4,000",70,1,5,37.567381,126.908395,1037,23,7,0,8,0,618.9284334269665,8,0,508151.67,471457.29,11041225.583698263,64000000.0,914285.7142857144,0.00113421875,939,1472,1365.4
월세,240,"3,000",87,1,5,37.549872,126.944141,1851,25,1,6,4,1,296.55620604220496,14,5,508151.67,471457.29,10544636.77548281,87600000.0,1006896.551724138,0.0018383219178082,669,1540,1365.8
월세,210,"3,000",51,1,5,37.552722,126.905347,987,17,66,45,3,0,559.1169949687552,0,29,508151.67,471457.29,11554034.122593246,80400000.0,1576470.5882352942,0.0006260820895522,1384,1362,1366.4
월세,180,"3,000",63,1,5,37.552659,126.912636,3589,38,57,25,6,2,368.4420712812093,2,42,508151.67,471457.29,9938122.260079624,73200000.0,1161904.761904762,0.0030888934426229,431,1602,1367.8000000000002
월세,250,"3,000",87,2,3,37.555032,126.906061,870,36,96,59,4,1,371.1019139786348,2,42,508151.67,471457.29,11284840.861702878,90000000.0,1034482.7586206896,0.000841,1157,1421,1368.2
