name,latitude,longitude,address,review,savecount,visitorreviewscore,flow_pop
팬케익팬트리,37.5320241,127.067571,서울 광진구 뚝섬로34길 67 광진트라팰리스 B동 110호,207,"1,000",4.34,3576
이르,37.5319095,127.0703894,서울 광진구 능동로4길 61 1층,89,300,4.5,2478
카페 인소드,37.557277,127.0772924,서울 광진구 능동로35길 34 1층,85,300,4.86,898
LITE LANE,37.5411921,127.0659559,서울 광진구 아차산로 200 커먼그라운드3층,467,"1,000",4.43,1097
에이요커피,37.5528892,127.0762138,서울 광진구 능동로25길 15 1층,75,300,,582
시드누아 중곡점,37.5544417,127.0911267,서울 광진구 천호대로127길 44 B1F,441,"2,000",4.34,288
천재제과,37.5433435,127.0927362,서울 광진구 광나루로46길 9 1층,72,200,,696
지나고나면,37.5544784,127.0908351,서울 광진구 천호대로127길 43 1층 지나고나면,43,"1,000",,288
꼬메노,37.5456057,127.0691037,서울 광진구 군자로7길 29 1층 카페꼬메노,222,"4,000",4.69,2002
스타벅스 구의DT점,37.5451984,127.0871587,서울 광진구 광나루로 519,"3,786",700,4.44,976
선자케이크,37.5345355,127.0674027,서울 광진구 뚝섬로30길 41 1층,30,300,5.0,4748
하인나커피,37.5486364,127.0693931,서울 광진구 광나루로15길 7-4 1층 하인나커피,25,100,,2975
은지세,37.5598771,127.0804709,서울 광진구 능동로41길 6 1층 은지세 디저트,105,800,4.55,1395
최가커피회관,37.5434026,127.0706141,서울 광진구 능동로13길 30 지층,149,"1,000",4.51,2271
세인트 바츠,37.5384732,127.0838515,서울 광진구 아차산로49길 41-5 세인트바츠,132,500,,1033
달롤 l 글루텐프리 베이커리,37.5389996,127.0712144,서울 광진구 능동로 92 롯데백화점 스타시티점 B1,105,100,4.37,4938
최가커피 자양점,37.5349062,127.0811664,서울 광진구 자양로13가길 18 1층,145,400,4.16,9174
카페인중독 구의점,37.5381788,127.0864764,서울 광진구 자양로18길 53 1층,246,100,,1204
일팔공일오,37.5361598,127.0647153,서울 광진구 뚝섬로28길 4 1층,451,"1,000",4.87,2484
블레이크커피,37.5523054,127.0881489,서울 광진구 천호대로124길 20,144,700,,904
더빈마켓,37.5559828,127.0833536,서울 광진구 천호대로 589 1층,511,600,4.46,4791
레스트인무드,37.5480463,127.0897705,서울 광진구 천호대로134길 31 1층 카페 레스트인무드,117,700,4.64,478
그로퍼,37.5399383,127.0879417,서울 광진구 자양로22길 79 1층 101호 그로퍼,30,100,,1388
카페 사우스야라,37.5560342,127.0863859,서울 광진구 용마산로3길 29 1층 카페 사우스야라,114,100,4.66,426
해브어나이스데이,37.5572303,127.080842,서울 광진구 천호대로109길 7 1층,27,~100,,745
느즈막,37.5365215,127.067778,서울 광진구 뚝섬로31길 21 1층,13,~100,,9753
케이크를부탁해 건대점,37.5431085,127.0718262,서울 광진구 능동로 137 1층,266,400,4.37,1309
플라이팬커피,37.5336485,127.0666338,서울 광진구 능동로3길 14,455,"1,000",4.43,5832
골든라이언,37.544943,127.0691455,서울 광진구 능동로13길 74,90,"1,000",,2002
청주명문도너츠,37.5456563,127.0856462,서울 광진구 자양로 203,"1,702","1,000",4.43,600
핀포인트,37.5318167,127.0842578,서울 광진구 뚝섬로 672 1층,9,~100,,519
포인트,37.5445637,127.0730808,서울 광진구 능동로 154 1층,236,"3,000",4.57,1309
반지만들기카페 건대점,37.5400689,127.0685404,서울 광진구 동일로20길 89 성신빌딩 2층,371,300,4.67,1605
어번던트,37.5572458,127.0825044,서울 광진구 천호대로111길 20 1층,118,100,,737
면곡당 중곡점,37.5706129,127.081993,서울 광진구 면목로17길 24 1층 면곡당 중곡점,339,800,4.7,2067
기류,37.5347737,127.0813596,서울 광진구 뚝섬로51길 57 1층,69,200,,9174
그릭투미,37.5398946,127.0885579,서울 광진구 아차산로57길 32,97,300,,2027
송몽,37.5338936,127.0753669,서울 광진구 자양번영로 47-13 1층 송몽,100,600,,4658
할리스 건대입구점,37.5405489,127.069446,서울 광진구 아차산로 235,"1,471",200,4.33,7060
WWW,37.5590731,127.0827763,서울 광진구 긴고랑로20길 51,36,"1,000",4.68,1762
버몬커피,37.5536121,127.0778324,서울 광진구 능동로 266 1층 버몬커피,69,100,,2824
컵인더스튜디오,37.5429365,127.0673697,서울 광진구 아차산로25길 36 1층 카페,34,700,4.66,2235
샾커피,37.5513974,127.1105533,서울 광진구 아차산로78길 72 1층 샾커피,147,100,4.3,1601
봄희커피,37.5694021,127.0833411,서울 광진구 면목로16길 4 1층 봄희커피,163,700,4.72,1271
스타벅스 군자역점,37.556965,127.079032,서울 광진구 천호대로 548,"5,657",400,4.46,779
밀도 광장동점,37.5410777,127.0965629,서울 광진구 광나루로 619 올스타마트 옆,"1,107",800,4.5,1263
쏘리에스프레소바 롯데백화점 건대스타시티점,37.5390734,127.0711481,서울 광진구 능동로 92 스타시티점 2층,13,200,,4938
서울230,37.5443014,127.0717681,서울 광진구 군자로2길 4 1층,112,"1,000",4.75,1309
슬슬당,37.5567003,127.0762988,서울 광진구 면목로 28 1층,54,400,4.75,841
설빙 구의점,37.5407877,127.0948606,서울 광진구 아차산로 479,805,~100,4.32,839
비디알오,37.5391513,127.0883915,서울 광진구 아차산로57길 14 1층,60,200,,2085
게이트스터디카페 구의본점,37.5396369,127.0929078,서울 광진구 아차산로 457 6층,5,~100,,3946
주슬로,37.5482684,127.0710188,서울 광진구 광나루로 369 두산위브파크 지하1층 b110-106호 주슬로,13,~100,,2975
투썸플레이스 건대입구점,37.5424242,127.0713063,서울 광진구 능동로13길 5,680,300,4.22,1309
꽃피는 케익,37.5396213,127.0884821,서울 광진구 아차산로57길 22 1층,80,~100,,2027
하르당 아차산역점,37.5588276,127.0879395,서울 광진구 용마산로 58 1층,138,~100,,408
한스 광진점,37.5411903,127.0953373,서울 광진구 광나루로 608 1층,777,300,4.38,743
뺑드램,37.5330605,127.0765906,서울 광진구 뚝섬로 599 1층,259,"2,000",4.41,1513
스타벅스 아차산역점,37.5505388,127.0898757,서울 광진구 천호대로 676,"4,379",300,4.47,423
일록,37.5470425,127.1038362,서울 광진구 천호대로143길 34,139,500,4.95,680
카푸베어,37.543632,127.0721396,서울 광진구 능동로 143 B1층,70,"1,000",4.82,1309
보라롱베이크샵,37.534507,127.0810707,서울 광진구 뚝섬로51길 49 1층,156,500,4.38,9174
최콜릿,37.5403754,127.065986,서울 광진구 아차산로26길 19,163,"1,000",4.47,1561
번트시에나,37.561524,127.0759008,서울 광진구 동일로66길 14 1층,114,300,4.64,807
고망고 건대중문점,37.5423358,127.071437,서울 광진구 능동로 127 1층,734,100,4.44,1309
에스프레소 바 시 자양점,37.5372747,127.0817137,서울 광진구 아차산로 345 123호,402,500,4.41,1204
슬로우브레드 오고,37.5403605,127.0891387,서울 광진구 자양로26길 95 1층 102호,126,"1,000",4.53,5010
그로서리프란츠,37.5385827,127.0786889,서울 광진구 아차산로41길 22 1층,76,800,4.84,3992
심리카페멘토 건대점,37.5403702,127.0670592,서울 광진구 동일로20길 64 이층 카페 멘토,96,700,4.43,5678
천계월,37.5488948,127.0911132,서울 광진구 자양로42길 20 1층 (서울특별시 광진구 구의동 72-32 1층),322,"2,000",4.58,497
뚜레쥬르 카페건대점,37.540428,127.0698188,서울 광진구 아차산로 237 삼진빌딩1층,"2,132",100,4.36,7060
원즈커피,37.54366,127.0858501,서울 광진구 자양로30길 18 1층 원즈커피,125,700,,876
에그마카슈 건대점,37.5456279,127.0707939,서울 광진구 군자로 26 1층 102호,129,200,,2271
자양다방,37.5347402,127.0782194,서울 광진구 자양로15길 100 자양다방,299,800,4.38,6265
투썸플레이스 아차산역점,37.5533891,127.088151,서울 광진구 천호대로 642,"1,242",100,4.46,481
스타벅스 건국대점,37.5415592,127.0711244,서울 광진구 능동로 117,"3,319",400,4.49,1309
카페로,37.5538856,127.0937801,서울 광진구 자양로 319 한가온빌 1층 101호,133,~100,4.51,332
브링미커피 자양점,37.5313753,127.0749535,서울 광진구 자양번영로 19 1층,214,900,4.57,1117
우즈오븐,37.5318575,127.0700324,서울 광진구 뚝섬로36길 63 1층,119,"1,000",4.52,2478
Six Degrees Coffee,37.534656,127.0623342,서울 광진구 동일로2길 38 1층,59,"2,000",4.56,1847
윤키,37.5587454,127.0837871,서울 광진구 능동로42길 51 1층 윤키,139,700,4.79,1762
커피빈 광장동대한제지점,37.5441296,127.1029389,서울 광진구 아차산로 563,650,~100,4.41,1733
집생로커피,37.5409444,127.0854513,서울 광진구 아차산로51길 90 1층 집생로커피,198,~100,,2446
하니지니케이크,37.5393986,127.0915846,서울 광진구 아차산로61길 14 1층 102호,43,400,4.48,3946
던킨 건대입구역점,37.540392,127.0712155,서울 광진구 능동로 110 (화양동) 1층 103호,594,~100,,1391
무이뚜봉,37.5606034,127.0811713,서울 광진구 능동로 347-1 1층 1호,109,600,4.87,1058
갸또마루,37.5692859,127.0832008,서울 광진구 면목로 182 5층 갸또마루,70,700,4.61,1271
펠어커피 구의점,37.5412086,127.0908552,서울 광진구 아차산로59길 63 1층 FELL ACOFFEE 1호점,235,"4,000",4.7,3419
보리스카페,37.5383613,127.075118,서울 광진구 아차산로 290 1층,126,"1,000",4.79,1309
블랙아웃커피,37.5436202,127.0665664,서울 광진구 동일로24길 28 1층,25,100,,2125
카프커피,37.5675168,127.0854053,서울 광진구 능동로 434 1층,57,300,4.84,542
파란만잔 건대역점,37.5426039,127.0711606,서울 광진구 능동로13길 9 1층,103,~100,,1309
피코야,37.5526529,127.0896801,서울 광진구 천호대로 655,355,300,,333
스타벅스 건대스타시티점,37.538544,127.073009,서울 광진구 아차산로 262,"3,752",100,4.43,4938
테라코타,37.5458347,127.0731893,서울 광진구 능동로 169 1층 테라코타,81,200,,8089
오구이커피,37.533887,127.067559,서울 광진구 능동로 27 1층 592COFFEE,17,~100,,4748
띵킹커피,37.5422182,127.068819,서울 광진구 아차산로29길 32,179,700,4.58,4722
초초하우스,37.5460528,127.0692302,서울 광진구 동일로28길 48 모아빌 1층 101호,75,700,4.81,2415
굽당,37.54234,127.0851425,서울 광진구 자양로28길 15,388,300,4.32,840
있소커피,37.5467295,127.1037533,서울 광진구 아차산로75길 26-1,169,~100,4.16,680
버글러커피바,37.5553777,127.0921674,서울 광진구 천호대로127길 74 1층,184,"1,000",4.95,332
늑커피,37.5451544,127.0884822,서울 광진구 광나루로 529 1층 늑커피,95,600,,1246
인서트카페,37.5456941,127.0691348,서울 광진구 군자로7길 25,82,"1,000",4.45,2002
할리스 광나루역점,37.5449472,127.1035756,서울 광진구 천호대로 808 광장12차 현대홈타운 1202동 상가 1층,870,100,4.28,743
카페온더플랜 건대점,37.5451531,127.0727711,서울 광진구 능동로 161 1층 카페온더플랜 건대점,627,"1,000",4.3,8089
애드앤드,37.5297833,127.0804069,서울 광진구 뚝섬로54길 41-9,22,300,,2612
몽몽공장 아뜰리에 드로잉카페 건대점,37.5431081,127.0713855,서울 광진구 능동로13길 10-9 몽몽공장 2층,242,300,4.9,1309
띵똥와플 건국대점,37.5426437,127.0713376,서울 광진구 능동로13길 10,240,800,4.5,1309
온유어데이,37.5492665,127.0726615,서울 광진구 군자로10길 36 1층,6,600,,679
가든한 공방,37.5557131,127.0758075,서울 광진구 면목로 18 1층,195,300,,2749
라운드브릭,37.5475963,127.1046082,서울 광진구 광장로 67 1층 라운드브릭,"1,018","1,000",4.84,680
컴포즈커피 광진자양점,37.5307973,127.0791884,서울 광진구 뚝섬로52나길 2 1층 (자양동),"1,340",~100,4.42,1270
휴온,37.538214,127.0848726,서울 광진구 아차산로51길 27 2층,143,300,4.79,817
이디야커피 건대스타시티점,37.5386434,127.0722452,서울 광진구 아차산로 272 더샵스타시티 1층 5호 이디야커피,829,~100,,4938
비움,37.5283018,127.0834708,서울 광진구 뚝섬로56가길 13 1층 비움,54,900,4.8,1896
벨롱에스프레소,37.5468335,127.071649,서울 광진구 능동로17길 34,157,"2,000",4.5,2975
레고블랭,37.5434829,127.0838316,"서울 광진구 자양로23길 72 1, 2층",116,"1,000",,879
파스쿠찌 테크노마트점,37.535989,127.0952446,서울 광진구 광나루로56길 85 (구의동) 테크노마트 지하 D-10호,731,~100,4.34,285
원위크,37.5461485,127.1035144,서울 광진구 아차산로73길 23 1층,66,600,4.41,680
라이크,37.5302593,127.0845132,서울 광진구 자양로3길 34 1층,74,100,4.83,1765
밀풀,37.554936,127.0893452,서울 광진구 용마산로2길 14 밀풀,41,~100,,370
와플그란데,37.5529937,127.0721627,서울 광진구 군자로 111,168,200,4.89,600
힐링아트화실&카페,37.5470139,127.0736409,서울 광진구 능동로 183 3층,9,~100,,2975
바이온,37.5350969,127.0916597,서울 광진구 구의강변로 47 1층,92,100,,6456
19티 화양동점,37.5477462,127.0710008,서울 광진구 광나루로 370 1층,199,400,4.54,2975
아티제 건국대병원점,37.5403764,127.0718276,서울 광진구 능동로 120-1 건국대학교병원 1층,"1,188",100,4.27,1391
히읗히읗,37.5484146,127.0715258,서울 광진구 군자로10길 14-15 1층,189,200,4.36,2975
커피랑도서관 세종대점,37.5466481,127.0735789,서울 광진구 능동로 179 2층 커피랑도서관 세종대점,109,100,4.9,2975
엔제리너스커피 건대역점,37.5402396,127.0705247,서울 광진구 능동로 103,"2,512",300,4.36,7157
차이브,37.5491736,127.0907057,서울 광진구 천호대로134길 2 1층 차이브,104,"1,000",4.77,665
스테이어와일,37.5457907,127.0882162,서울 광진구 광나루로37길 24 1층,56,"1,000",,1697
스타벅스 올림픽대교북단점,37.541129,127.09524,서울 광진구 광나루로 608,"2,306",100,4.42,743
커피농장의하루,37.5337702,127.0653378,서울 광진구 능동로3다길 1 1층/지하,805,600,4.92,6391
597카페,37.5415177,127.0708263,서울 광진구 동일로22길 117-19 지층,101,"1,000",4.47,7530
크리스피크림도넛 건대스타시티점,37.5385627,127.0730552,서울 광진구 아차산로 262 더샵스타시티,"3,391",200,4.38,4938
퍼콜레이트,37.5613194,127.0789184,서울 광진구 면목로 86 1층 퍼콜레이트,28,200,,1200
라프리앙,37.5394355,127.0895326,서울 광진구 구의로 18-2 1층 왼쪽,72,800,4.46,2527
커피빈 구의삼성쉐르빌점,37.5398967,127.0948848,서울 광진구 구의강변로 106 삼성쉐르빌 101동 101호,990,~100,4.48,3186
노란코끼리카페,37.5379156,127.0884966,서울 광진구 아차산로 413 1층 노란코끼리카페,834,100,4.92,1851
로쿠커피,37.5540438,127.0734809,서울 광진구 군자로15길 14 1층,185,800,4.81,9880
카페콩,37.5574061,127.0770079,서울 광진구 능동로35길 40 1층,47,~100,,898
로이베이커리카페,37.5343455,127.0683255,서울 광진구 능동로 36,776,"1,000",4.62,2478
포레드뵈르,37.5341633,127.0652512,서울 광진구 능동로3라길 4 1층,55,"2,000",4.8,4798
스타벅스 어린이대공원역점,37.551946,127.076404,서울 광진구 능동로 243,"3,676",300,4.48,582
커피나무 건대입구역점,37.5417094,127.0710661,서울 광진구 동일로22길 117-26,393,700,4.52,1309
카페 큐리어스,37.5497796,127.0918629,서울 광진구 천호대로 693 1층,48,~100,,386
레이지바잇,37.5524157,127.0794589,서울 광진구 능동로24길 50 1층,119,"1,000",4.53,1997
컴포즈커피 광진아차산점,37.5531102,127.093381,서울 광진구 자양로 312,474,~100,4.44,190
카페 매니플리즈,37.5541243,127.0817871,서울 광진구 능동로32길 60 1층,84,800,4.6,831
앙숲,37.5592851,127.0821695,서울 광진구 능동로42길 23,9,100,,751
투썸플레이스 어린이대공원역점,37.5474687,127.0727462,서울 광진구 광나루로 388,678,200,4.26,2975
스타벅스 중곡역점,37.5650109,127.0845967,서울 광진구 능동로 400,574,~100,,177
컴포즈커피 자양신양초교점,37.5351769,127.0694898,서울 광진구 뚝섬로 533,"1,012",~100,4.51,9753
프롬커피로스터스,37.5451222,127.068773,서울 광진구 능동로13길 81,65,200,,15528
델트,37.5377054,127.0944591,서울 광진구 광나루로54길 83 1층 델트,199,900,4.53,3946
새기다케이크,37.5549413,127.0766845,서울 광진구 능동로27길 36 1층,3,100,,865
탐앤탐스 광진화양점,37.5432238,127.0707975,서울 광진구 능동로13길 26 1-4층,902,100,4.29,2271
스타벅스 건대후문점,37.5460522,127.0738501,서울 광진구 능동로 172,364,100,,2975
