,tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude
3996,월세,350,"4,000",59,3/4,남서향,37.564639,126.924998
3997,월세,430,"5,000",62,1/4,남서향,37.564639,126.924998
3998,매매,0,45억,112,5/5,남향,37.548448,126.941105
3999,월세,450,"5,000",63,B1/4,남서향,37.564639,126.924998
4000,월세,200,"1,500",30,1/6,동향,37.554571,126.911073
4001,월세,400,"5,000",151,2/7,서향,37.548942,126.920991
4002,월세,85,"1,000",26,1/4,동향,37.55348,126.932674
4003,월세,400,"5,500",70,2/6,동향,37.546113,126.915531
4004,월세,500,"6,000",80,B1/6,동향,37.546113,126.915531
4005,월세,120,"3,000",16,B1/15,,37.554066,126.935688
4006,월세,500,"5,000",104,1/4,동향,37.553498,126.920239
4007,월세,400,"5,000",165,B1/5,남향,37.554908,126.914464
4008,월세,300,"5,000",54,1/1,,37.556586,126.925699
4009,월세,600,1억,125,B1/15,,37.554066,126.935688
4010,월세,450,1억,99,1/7,,37.555422,126.91509
4011,월세,90,"1,500",23,1/4,북동향,37.554009,126.910442
4012,월세,535,"8,000",95,1/5,남향,37.554908,126.914464
4013,월세,350,"5,000",71,B1/2,동향,37.556338,126.906404
4014,월세,135,"2,000",38,1/6,동향,37.553821,126.909871
4015,월세,190,"3,500",36,1/5,동향,37.561109,126.920106
4016,월세,230,"2,000",46,1/6,서향,37.557338,126.919445
4017,월세,290,"2,500",42,1/5,동향,37.551398,126.921758
4018,월세,250,"3,500",46,1/6,동향,37.546113,126.915531
4019,월세,"4,340",10억,143,1/15,북서향,37.557212,126.923674
4020,월세,550,"5,000",63,1/1,남향,37.562191,126.926056
4021,월세,250,"4,000",64,B1/2,,37.55482,126.930797
4022,월세,250,"3,000",49,2/4,동향,37.560481,126.925734
4023,월세,270,"4,000",13,1/5,동향,37.551733,126.921637
4024,월세,490,"6,000",85,1/2,동향,37.561803,126.926469
4025,월세,650,1억,99,1/7,,37.554924,126.928558
4026,월세,490,"6,000",85,B1/2,동향,37.561803,126.926469
4027,월세,"1,550","2억 1,000",56,3/3,남서향,37.56485,126.92331
4028,월세,"5,000",10억,793,B1/11,남동향,37.556072,126.922097
4029,월세,500,"7,000",115,1/5,동향,37.565563,126.92397
4030,월세,160,"2,000",52,B1/4,북향,37.555362,126.926914
4031,월세,200,"2,000",26,3/4,동향,37.564639,126.924998
4032,월세,400,"3,000",128,2/5,남동향,37.54847,126.917872
4033,월세,450,"5,000",50,B1/4,동향,37.564639,126.924998
4034,월세,400,"5,000",76,1/5,북동향,37.56661,126.918006
4035,월세,250,"5,000",57,B1/5,,37.553848,126.927434
4036,월세,400,"5,000",165,1/4,동향,37.565089,126.923774
4037,월세,400,"5,000",66,B1/5,동향,37.56053,126.924545
4038,월세,255,"2,200",66,1/5,동향,37.561488,126.926754
4039,월세,430,"5,000",47,1/4,동향,37.564639,126.924998
4040,월세,430,"6,000",95,1/3,동향,37.56485,126.92331
4041,월세,210,"2,500",43,2/2,동향,37.566297,126.920844
4042,월세,150,"2,500",38,2/3,동향,37.561803,126.926469
4043,월세,300,"5,000",112,3/5,서향,37.549083,126.916912
4044,월세,150,"2,000",61,B1/2,동향,37.556827,126.908034
4045,월세,400,"7,000",73,4/5,서향,37.549083,126.916912
4046,월세,550,"9,000",67,1/4,동향,37.54832,126.918519
4047,월세,950,"1억 8,000",204,1/6,남향,37.545399,126.939342
4048,월세,160,"3,000",41,1/7,남동향,37.553761,126.92924
4049,월세,230,"3,500",56,3/3,동향,37.56485,126.92331
4050,월세,270,"4,000",96,4/6,서향,37.550398,126.92138
4051,월세,150,"3,000",41,1/3,동향,37.566314,126.91697
4052,월세,600,1억,92,1/5,남동향,37.557737,126.908957
4053,월세,200,"2,000",99,B1/5,북서향,37.559783,126.921784
4054,월세,500,"7,000",39,1/4,동향,37.550297,126.920972
4055,월세,430,"5,000",59,2/4,동향,37.564639,126.924998
4056,월세,250,"3,000",76,2/4,,37.562161,126.925222
4057,월세,950,1억,123,2/24,북향,37.543022,126.951193
4058,월세,150,"2,000",24,4/4,동향,37.564639,126.924998
4059,월세,400,"4,000",142,3/4,동향,37.549382,126.921383
4060,월세,230,"3,000",132,B1/5,동향,37.553071,126.92724
4061,월세,"1,500",2억,330,1/4,북서향,37.553124,126.922167
4062,월세,950,1억,127,1/8,남향,37.543022,126.951193
4063,월세,200,"3,000",49,1/6,동향,37.566864,126.917161
4064,월세,"1,965","2억 5,500",641,1/5,남동향,37.554908,126.914464
4065,월세,"1,400","1억 4,000",218,2/8,남향,37.543022,126.951193
4066,월세,450,"5,000",132,1/5,북동향,37.564166,126.91916
4067,월세,"1,400","1억 4,000",218,2/24,서향,37.543022,126.951193
4068,월세,240,"3,000",65,2/4,남서향,37.548315,126.920852
4069,월세,90,"2,000",45,B1/5,북향,37.551943,126.919485
4070,월세,400,"4,000",59,1/8,남향,37.543022,126.951193
4071,월세,750,1억,241,1/3,북동향,37.549081,126.917181
4072,월세,"1,020","1억 2,000",347,1/5,북동향,37.564166,126.91916
4073,월세,350,"4,000",180,B1/5,남향,37.55113,126.922637
4074,월세,700,"1억 2,000",181,1/8,동향,37.553117,126.9256
4075,월세,470,"5,000",165,1/4,북동향,37.565089,126.923774
4076,월세,"4,340",10억,143,1/15,북동향,37.557212,126.923674
4077,월세,600,"1억 2,000",85,1/5,동향,37.553452,126.925292
4078,월세,200,"3,000",40,2/4,남향,37.559682,126.924172
4079,매매,0,6억,62,2/12,남서향,37.581699,126.885972
4080,월세,120,"2,000",40,1/5,동향,37.557782,126.904935
4081,월세,600,1억,93,1/5,동향,37.557737,126.908957
4082,월세,158,"2,000",49,1/7,동향,37.556359,126.899126
4083,월세,75,"1,000",33,1/3,동향,37.55651,126.901899
4084,월세,200,"2,500",49,1/2,동향,37.547991,126.913195
4085,월세,80,"1,500",34,1/4,동향,37.55913,126.912639
4086,월세,230,"3,500",56,3/3,동향,37.56485,126.92331
4087,월세,90,"1,500",11,1/4,북동향,37.55614,126.926445
4088,월세,380,"5,000",75,2/4,북서향,37.55614,126.926445
4089,월세,320,"5,000",95,2/3,동향,37.56485,126.92331
4090,월세,430,"6,000",95,1/3,동향,37.56485,126.92331
4091,월세,"1,500",2억,323,1/4,남동향,37.561382,126.924111
4092,월세,470,"6,500",95,B1/3,동향,37.56485,126.92331
4093,월세,490,"7,000",59,1/9,북향,37.547611,126.920785
4094,월세,150,"2,000",49,1/3,남서향,37.548175,126.921424
4095,월세,330,"4,000",72,3/5,북동향,37.56053,126.924545
4096,월세,340,"3,500",77,1/3,남향,37.54811,126.918959
4097,월세,280,"4,500",69,1/3,북동향,37.555767,126.925336
4098,월세,170,"2,000",66,2/3,동향,37.550128,126.910778
4099,월세,270,"5,000",174,1/5,서향,37.549985,126.905087
4100,월세,420,"7,000",72,1/4,남향,37.55162,126.915212
4101,월세,150,"3,000",26,1/3,북동향,37.54873,126.921422
4102,월세,72,"1,000",13,1/3,남향,37.547256,126.943687
4103,월세,400,"8,000",89,1/3,남동향,37.558914,126.926076
4104,월세,250,"3,300",93,2/4,남동향,37.550003,126.919702
4105,월세,300,"4,000",72,1/6,남향,37.5589,126.911568
4106,월세,700,2억,145,14/15,북동향,37.557212,126.923674
4107,월세,600,"8,000",150,1/5,남서향,37.557186,126.914183
4108,매매,0,8억,31,1/24,남서향,37.580069,126.889006
4109,월세,"2,000",4억,542,1/8,동향,37.551759,126.923187
4110,월세,200,"3,000",58,1/4,서향,37.561133,126.904763
4111,월세,220,"2,500",254,B1/5,남향,37.555392,126.910318
4112,월세,250,"3,000",37,1/3,남향,37.555447,126.909615
4113,월세,"2,000",3억,470,4/19,남동향,37.556084,126.923455
4114,월세,140,"2,000",51,2/4,남향,37.565659,126.923244
4115,월세,85,"1,500",23,1/3,남향,37.559829,126.902165
4116,월세,200,"2,000",70,1/3,동향,37.547793,126.914481
4117,월세,130,"2,000",30,1/1,동향,37.557927,126.928334
4118,월세,"1,500","1억 8,000",454,B1/5,남향,37.550363,126.921974
4119,월세,930,"1억 2,000",187,1/6,서향,37.546821,126.914515
4120,월세,120,"2,000",18,1/4,북동향,37.564134,126.926598
4121,월세,340,"5,000",99,2/5,북동향,37.550149,126.920499
4122,월세,230,"3,000",45,1/1,남동향,37.566215,126.920623
4123,월세,180,"2,000",72,2/4,북서향,37.55291,126.920687
4124,월세,260,"4,000",81,B1/4,북동향,37.563093,126.925582
4125,월세,"5,000",5억,326,1/4,북서향,37.555745,126.923603
4126,월세,308,"5,000",72,2/4,남동향,37.55892,126.924971
4127,월세,780,"8,000",165,1/6,남향,37.557338,126.919445
4128,월세,300,"5,000",92,1/3,동향,37.549389,126.915247
4129,월세,500,1억,59,1/4,남서향,37.551947,126.921113
4130,매매,0,60억,483,B1/15,남동향,37.549556,126.914817
4131,월세,385,"5,000",99,2/4,남동향,37.555307,126.925428
4132,월세,260,"4,500",76,3/5,남동향,37.555506,126.924
4133,월세,500,"4,000",23,1/5,남서향,37.55515,126.923737
4134,월세,400,"5,000",148,2/5,남동향,37.551136,126.923498
4135,월세,250,"3,000",63,1/3,남서향,37.555084,126.927873
4136,매매,0,"8억 5,447",270,B2/10,남서향,37.57701,126.896961
4137,월세,350,"3,500",52,1/10,남서향,37.57701,126.896961
4138,월세,140,"3,000",55,1/4,남동향,37.576554,126.894443
4139,월세,150,"2,000",40,1/4,남동향,37.558509,126.924572
4140,월세,780,"8,500",151,1/10,남서향,37.57701,126.896961
4141,월세,130,"2,000",46,4/4,북서향,37.562257,126.925545
4142,월세,120,"3,000",119,B1/4,북동향,37.544345,126.935777
4143,매매,0,26억 577,575,B1/10,남서향,37.57701,126.896961
4144,월세,60,"2,000",19,B1/14,동향,37.552552,126.937792
4145,월세,200,"2,000",20,1/5,동향,37.555371,126.930322
4146,월세,600,1억,64,1/18,남동향,37.581985,126.889231
4147,월세,300,"7,000",71,B1/36,남동향,37.540049,126.945477
4148,월세,220,"5,000",272,2/6,남서향,37.569607,126.904771
4149,월세,130,"3,000",19,B1/3,남동향,37.554288,126.928363
4150,월세,150,"2,000",19,B1/3,북서향,37.555084,126.927873
4151,월세,148,"1,000",30,1/3,남향,37.54811,126.918959
4152,월세,190,"2,500",50,1/3,동향,37.54811,126.918959
4153,월세,240,"3,000",92,1/1,남향,37.547479,126.922603
4154,월세,365,"5,000",66,1/3,북향,37.559679,126.925653
4155,월세,750,1억,67,1/16,남동향,37.581344,126.888569
4156,월세,185,"3,000",53,1/5,북향,37.545982,126.922143
4157,월세,150,"3,000",43,1/3,남향,37.566314,126.91697
4158,월세,220,"4,000",47,1/9,북향,37.547611,126.920785
4159,월세,150,"1,000",31,B1/2,남향,37.555558,126.924286
4160,월세,170,"2,000",97,1/4,서향,37.5461,126.955962
4161,월세,200,"2,000",20,1/2,남향,37.554378,126.923655
4162,월세,530,1억,145,2/5,북향,37.551141,126.922479
4163,월세,230,"5,000",112,1/3,,37.538488,126.946148
4164,월세,130,"3,000",28,2/4,북향,37.556757,126.925686
4165,월세,450,"7,000",105,1/10,남향,37.549098,126.939791
4166,매매,0,18억,57,1/32,남향,37.577085,126.891393
4167,월세,580,"8,000",64,1/4,북서향,37.556757,126.925686
4168,월세,72,"1,000",13,1/3,남서향,37.547256,126.943687
4169,월세,220,"5,000",150,B2/7,남서향,37.547838,126.930228
4170,월세,300,"3,000",72,2/5,동향,37.561488,126.926754
4171,월세,190,"2,000",47,2/4,서향,37.562115,126.925721
4172,월세,250,"3,000",47,1/20,남동향,37.564297,126.90375
4173,월세,189,"2,500",49,B1/2,남동향,37.555296,126.927031
4174,매매,0,"11억 6,000",50,1/5,북향,37.580164,126.883511
4175,월세,170,"3,000",17,1/24,,37.545622,126.948784
4176,월세,530,1억,147,2/5,남서향,37.551141,126.922479
4177,월세,80,"1,000",16,B1/5,북동향,37.562222,126.914251
4178,월세,280,"2,000",54,1/4,남향,37.551423,126.937179
4179,월세,370,"3,000",56,1/5,남향,37.555456,126.907443
4180,월세,400,"5,000",107,2/4,남서향,37.555307,126.925428
4181,월세,400,"5,000",86,2/4,남향,37.55248,126.923151
4182,월세,170,"3,000",49,1/3,북동향,37.549017,126.91753
4183,월세,200,"3,000",110,6/6,북향,37.552261,126.922125
4184,월세,236,"4,000",82,1/2,남서향,37.555962,126.92537
4185,월세,450,"5,000",109,1/3,남동향,37.54983,126.922318
4186,월세,350,"3,000",113,3/4,,37.562161,126.925222
4187,월세,"4,498","4억 4,980",647,3/11,남동향,37.556433,126.922764
4188,월세,300,"5,000",149,B1/5,남향,37.551398,126.921758
4189,월세,250,"3,000",62,1/5,북향,37.553872,126.927608
4190,월세,280,"5,000",37,1/4,북동향,37.550142,126.91028
4191,월세,290,"5,000",107,B1/5,남동향,37.549925,126.92274
4192,월세,150,"2,000",55,4/5,북향,37.552099,126.920232
4193,월세,220,"2,000",67,3/5,북향,37.55453,126.926417
4194,월세,270,"5,000",65,2/5,북서향,37.553659,126.922303
4195,월세,450,"6,000",152,3/6,남향,37.551999,126.922982
4196,월세,400,"7,500",145,3/5,서향,37.5516,126.923612
4197,월세,550,1억,100,1/2,북향,37.552087,126.920693
4198,월세,"3,500",10억,287,1/6,북향,37.552261,126.922125
4199,월세,210,"2,000",138,B1/4,북서향,37.553936,126.90543
4200,월세,180,"5,000",103,3/4,서향,37.557399,126.905912
4201,월세,600,1억,42,1/3,남향,37.552473,126.92299
4202,월세,150,"2,000",51,1/4,남향,37.565659,126.923244
4203,월세,200,"2,000",92,2/4,서향,37.549382,126.917182
4204,월세,900,"1억 2,000",185,B1/5,북향,37.549813,126.935235
4205,월세,200,"3,000",46,1/2,남서향,37.548275,126.922351
4206,월세,559,1억,76,1/8,북서향,37.55213,126.917916
4207,월세,300,"3,000",65,2/2,서향,37.552729,126.922448
4208,월세,270,"4,000",71,2/3,남향,37.54846,126.919713
4209,월세,"1,200",2억,198,1/8,북서향,37.55213,126.917916
4210,월세,400,"6,000",92,B1/5,북향,37.549813,126.935235
4211,월세,300,"5,000",54,1/36,남동향,37.551057,126.911867
4212,월세,230,"3,000",50,2/4,,37.562937,126.925977
4213,월세,350,"4,200",44,B1/4,북서향,37.560222,126.925571
4214,월세,500,"6,000",85,3/4,북서향,37.560222,126.925571
4215,월세,225,"3,000",61,1/4,동향,37.547317,126.922688
4216,월세,500,"6,000",92,B1/5,북향,37.549813,126.935235
4217,월세,450,"7,000",127,3/4,북향,37.550083,126.921444
4218,월세,748,"1억 5,000",97,1/2,남동향,37.5777,126.888703
4219,월세,500,"8,000",127,4/4,북향,37.550083,126.921444
4220,월세,310,"5,000",21,1/20,서향,37.541339,126.948989
4221,월세,"1,100","1억 7,000",127,1/4,북향,37.550083,126.921444
4222,월세,300,"4,200",38,B1/4,서향,37.560222,126.925571
4223,월세,550,"9,000",127,2/4,북향,37.550083,126.921444
4224,매매,0,"5억 5,000",49,B1/22,남동향,37.579413,126.890424
4225,월세,350,"5,000",75,1/3,남동향,37.561711,126.924139
4226,월세,350,"4,000",81,1/2,서향,37.549134,126.922026
4227,월세,175,"2,500",33,1/2,남향,37.562117,126.926043
4228,월세,160,"2,500",47,1/3,동향,37.549017,126.91753
4229,월세,200,"3,000",89,B1/5,서향,37.548171,126.92045
4230,월세,400,"5,000",186,1/6,남향,37.548093,126.920851
4231,월세,"2,400",4억,542,1/8,남향,37.551759,126.923187
4232,월세,"1,840",2억,561,2/10,북동향,37.564845,126.911469
4233,월세,240,"3,000",64,2/5,남동향,37.548144,126.921043
4234,월세,550,"5,000",148,1/4,남동향,37.553061,126.918218
4235,매매,0,"11억 8,000",50,1/4,동향,37.580164,126.883511
4236,월세,50,"5,000",10,1/2,남동향,37.539209,126.951372
4237,월세,210,"3,000",46,1/5,북서향,37.55537,126.919243
4238,월세,420,"4,000",221,2/5,동향,37.552079,126.922682
4239,월세,200,"1,000",26,B1/3,,37.554346,126.927235
4240,월세,230,"3,000",59,1/3,남동향,37.538107,126.94659
4241,월세,600,2억,132,1/2,남향,37.545646,126.915937
4242,월세,600,1억,193,2/4,남동향,37.554516,126.935412
4243,월세,500,"7,000",49,1/3,동향,37.555488,126.907726
4244,월세,220,"3,000",42,4/5,,37.555371,126.930322
4245,월세,370,"8,000",264,B1/6,동향,37.545399,126.939342
4246,월세,170,"3,000",18,B1/25,남서향,37.545622,126.948784
4247,월세,135,"2,500",43,1/5,남향,37.576762,126.893551
4248,월세,400,"3,000",99,1/1,동향,37.544745,126.952234
4249,월세,170,"5,000",120,B1/4,남향,37.577519,126.895456
4250,월세,200,"3,000",62,1/2,서향,37.577074,126.893765
4251,월세,100,"1,500",35,B1/22,남동향,37.579413,126.890424
4252,월세,555,"7,000",66,1/22,남향,37.576144,126.898666
4253,월세,600,"8,000",153,B1/2,남향,37.549856,126.911428
4254,월세,450,"6,000",40,1/32,남향,37.577085,126.891393
4255,월세,600,"8,000",81,1/1,남서향,37.549285,126.9173
4256,월세,"1,200","1억 2,000",161,1/10,남서향,37.557171,126.909569
4257,월세,200,"3,000",49,1/6,남서향,37.556073,126.912009
4258,월세,180,"2,000",52,1/3,남동향,37.555191,126.930731
4259,월세,200,"2,000",97,2/4,남동향,37.559796,126.921363
4260,월세,600,"1억 2,000",248,1/8,남동향,37.553117,126.9256
4261,매매,0,3억,27,B1/22,북동향,37.579413,126.890424
4262,월세,100,"1,500",35,B1/22,남서향,37.579413,126.890424
4263,월세,400,"5,000",136,B1/4,북향,37.550589,126.921976
4264,월세,200,"3,000",70,B1/4,서향,37.549231,126.918678
4265,월세,150,"2,000",66,B1/3,북향,37.565399,126.923174
4266,월세,250,"1억 3,000",178,B1/15,동향,37.539047,126.944284
4267,월세,400,"5,000",73,2/3,남동향,37.5614,126.926362
4268,월세,320,"5,000",120,5/8,남동향,37.557714,126.922511
4269,월세,380,"5,000",169,3/6,남향,37.538178,126.947124
4270,월세,400,"5,000",199,B1/5,동향,37.554908,126.914464
4271,월세,150,"2,000",45,1/7,남동향,37.57645,126.894289
4272,월세,250,"3,000",51,2/15,남서향,37.56545,126.903537
4273,월세,550,"6,500",168,2/5,동향,37.554908,126.914464
4274,월세,"1,600","1억 9,000",246,1/4,,37.564639,126.924998
4275,월세,900,2억,236,1/2,남향,37.548933,126.924504
4276,월세,150,"2,000",30,4/4,북서향,37.564639,126.924998
4277,월세,150,"2,000",29,B1/3,동향,37.555084,126.927873
4278,월세,400,"6,000",101,1/5,동향,37.549003,126.914826
4279,월세,125,"2,000",27,4/5,서향,37.548144,126.921043
4280,월세,100,"1,000",36,1/19,북서향,37.553799,126.923701
4281,월세,460,"8,000",123,1/3,,37.555224,126.929166
4282,월세,200,"2,000",51,B1/2,남서향,37.558161,126.921341
4283,매매,0,"5억 5,000",57,5/15,북서향,37.556175,126.941291
4284,월세,130,"2,000",46,4/4,북동향,37.562257,126.925545
4285,월세,250,"4,000",70,2/22,남동향,37.552182,126.955507
4286,월세,350,"6,000",102,2/5,북동향,37.549528,126.909927
4287,월세,130,"1,000",33,B1/2,남서향,37.555937,126.930629
4288,월세,700,"1억 5,000",56,1/5,남향,37.548959,126.916815
4289,월세,400,1억,49,1/5,남향,37.548959,126.916815
4290,월세,535,"8,000",99,1/5,동향,37.554908,126.914464
4291,월세,180,"3,000",46,1/2,,37.547084,126.946944
4292,월세,165,"5,000",84,1/4,,37.546371,126.954568
4293,월세,250,"4,000",63,1/6,동향,37.548436,126.921319
4294,월세,360,"5,000",193,2/5,동향,37.556819,126.925794
4295,월세,220,"3,000",64,1/6,동향,37.554553,126.91439
4296,월세,250,"5,000",65,1/3,남향,37.554955,126.932517
4297,월세,125,"2,000",38,4/5,남서향,37.548144,126.921043
4298,월세,110,"1,000",40,1/3,남향,37.555104,126.93378
4299,월세,630,"1억 3,000",135,1/9,동향,37.554018,126.919221
4300,월세,"1,000",1억,155,1/4,남향,37.556479,126.9221
4301,월세,360,"5,000",193,2/5,북서향,37.556819,126.925794
4302,월세,420,"6,000",198,2/3,,37.539706,126.944213
4303,월세,500,"6,000",91,B1/6,남서향,37.546049,126.915482
4304,매매,0,6억,33,1/3,북동향,37.548355,126.921654
4305,월세,600,"5,000",153,2/5,북동향,37.557394,126.929653
4306,월세,300,"3,500",96,3/8,남동향,37.555085,126.938325
4307,월세,360,"6,500",56,1/5,남향,37.540082,126.943655
4308,월세,600,1억,222,2/7,동향,37.561283,126.926532
4309,월세,500,"5,000",92,2/2,남서향,37.565327,126.922203
4310,월세,350,"4,000",97,2/8,남서향,37.559928,126.907011
4311,월세,300,"4,000",48,1/3,북동향,37.562712,126.92281
4312,월세,160,"3,000",49,1/6,남서향,37.554387,126.933698
4313,월세,300,"4,000",76,B1/3,북동향,37.562712,126.92281
