name,latitude,longitude,address,review,savecount,visitorreviewscore,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,school_N,dongcode,aver_sales,subway_d,store_N,rest_N,day_pop,night_pop
카페 오비오,37.546019,126.9778013,서울 용산구 두텁바위로 51 1층,45,"2,000",,903,18,6,20,2,0,6,2110077,50141121.0,527.6756119460998,22,6,334466.27,297903.15
한남베르그,37.5356936,127.0005471,서울 용산구 이태원로54길 58-26 1층 한남베르그,"1,035","19,000",4.45,748,16,2,61,8,1,0,2110091,68657526.22222222,449.9694218938522,102,63,334466.27,297903.15
3F LOBBY,37.5253443,126.9628275,서울 용산구 한강대로15길 19-19 3층,34,"26,000",4.54,11871,17,0,21,7,0,4,2110062,17681285.885714285,523.7077389934594,34,23,334466.27,297903.15
플랜트,37.5331396,126.994198,서울 용산구 보광로 117 2층,787,"19,000",4.54,877,26,13,34,5,1,2,1001491,62275174.86021505,150.21562652502516,69,47,334466.27,297903.15
패션5,37.5388252,127.0019261,서울 용산구 이태원로 272 SPC빌딩,"7,139","35,000",4.41,680,14,2,57,8,1,2,2110095,15981259.857142856,91.33855023507486,96,59,334466.27,297903.15
베르트,37.5333166,126.9740877,서울 용산구 한강대로62다길 9,398,"33,000",4.33,293,10,12,22,6,1,2,2120044,15566175.805555556,183.85460964478065,55,31,334466.27,297903.15
빵어니스타 이태원점,37.5329826,126.994136,"서울 용산구 보광로55길 3 1층, 2층",191,"4,000",,877,26,13,34,5,1,2,1001491,62275174.86021505,168.03182636360546,69,47,334466.27,297903.15
오파토,37.543449,126.9878506,서울 용산구 신흥로12길 1 1층,585,"49,000",4.41,477,23,2,32,0,0,6,2110081,12615612.166666666,980.931694891731,52,26,334466.27,297903.15
르몽블랑,37.5449235,126.9848503,서울 용산구 신흥로 99-4 1층,542,"18,000",4.47,511,22,2,28,1,0,10,2130060,5320253.714285715,1124.3165414543766,45,21,334466.27,297903.15
새비지가든,37.5404036,126.9934135,서울 용산구 회나무로35길 5 B동 새비지가든,93,"9,000",,457,17,1,11,2,0,2,2110084,20569639.33333333,662.434376675277,25,13,334466.27,297903.15
폰트 용산점,37.5257906,126.9628565,서울 용산구 한강대로15길 19-16 1층,"1,142","16,000",,11871,16,0,29,7,1,4,2110062,17681285.885714285,475.6483643953363,51,31,334466.27,297903.15
오설록티하우스 1979점,37.5287911,126.9686735,서울 용산구 한강대로 100 아모레퍼시픽 1층,"2,202","4,000",4.59,2071,16,5,40,5,2,0,2110073,,80.62297236768217,81,48,334466.27,297903.15
원인어밀리언,37.5369754,127.0019489,서울 용산구 이태원로54길 31,592,"13,000",4.35,661,15,2,59,8,1,2,2110095,15981259.857142856,295.94883514492886,99,62,334466.27,297903.15
헤미안,37.5398498,126.9875188,서울 용산구 녹사평대로 250 103호 헤미안,147,"17,000",4.68,556,19,1,18,1,0,8,2110081,12615612.166666666,579.9788200670398,36,20,334466.27,297903.15
테이프,37.5334165,126.9908413,서울 용산구 이태원로14길 21 2층 TAPE,506,"12,000",4.35,488,17,2,36,6,2,4,2110082,30494255.772727277,327.5887875339865,80,52,334466.27,297903.15
컨큐어 한남,37.5377603,127.0025583,서울 용산구 한남대로27가길 23 컨큐어 한남,43,600,,1497,14,2,58,8,1,2,2110095,15981259.857142856,220.60723925062695,97,61,334466.27,297903.15
님부스커피,37.5326368,126.9926582,서울 용산구 녹사평대로26가길 19 1F,137,"2,000",4.49,2237,23,13,35,5,1,2,2110082,30494255.772727277,251.75622656445228,81,54,334466.27,297903.15
식캣사인,37.5400865,126.9677909,서울 용산구 원효로83길 7-2 2층,125,"14,000",5.0,1126,21,17,18,7,1,10,2110068,18418818.85714286,326.37758522786066,31,13,334466.27,297903.15
루트에브리데이 한남점,37.5373561,126.9999666,서울 용산구 이태원로55가길 26-4 2층,487,"17,000",4.47,1497,13,2,66,8,1,0,2110091,68657526.22222222,296.69045465944345,107,63,334466.27,297903.15
콘디토리 오븐,37.5349244,127.007759,서울 용산구 한남대로20길 13 1층 102호,73,"6,000",4.22,3454,20,0,14,3,0,0,2120047,9012557.5625,623.4731232310746,34,18,334466.27,297903.15
고라니커피클럽,37.5416708,126.9731973,서울 용산구 한강대로 262 1층 고라니커피클럽,226,"5,000",,737,25,24,21,6,2,6,2120045,15157870.268292682,182.21904026712008,35,18,334466.27,297903.15
와플하우스,37.544498,126.9685338,서울 용산구 청파로45길 37,"1,912","6,000",4.46,788,29,8,20,7,2,10,2110069,10686189.050505051,315.0161510103678,33,17,334466.27,297903.15
스톡드,37.5250846,126.9622792,서울 용산구 한강대로7길 18-13 2층,212,"6,000",4.71,17405,16,0,20,6,0,4,2110062,17681285.885714285,566.7043580027083,33,22,334466.27,297903.15
타르틴베이커리 용산아이파크몰점,37.5295131,126.9659431,서울 용산구 한강대로23길 55 HDC 아이파크몰 패션파크 1층,"2,519","4,000",4.36,17405,21,11,40,7,2,2,2120041,37747953.38613861,127.47104369013223,76,47,334466.27,297903.15
고카페 용산아이파크몰점,37.5298265,126.9646965,서울 용산구 한강대로23길 55 아이파크몰더센터 5층,"1,642","1,000",4.34,17405,19,11,36,7,2,0,2120041,37747953.38613861,12.207745870756126,65,41,334466.27,297903.15
아이스크림 소사이어티,37.5349008,127.0094866,서울 용산구 한남대로20길 47,144,"13,000",,674,21,0,13,2,0,0,2110098,,608.9703547204646,31,18,334466.27,297903.15
로컬빌라베이글,37.5341554,126.9914247,서울 용산구 이태원로 158 1층,139,"6,000",,488,16,2,39,6,2,4,2130061,93666666.66666669,256.3914081634819,83,52,334466.27,297903.15
쏠티캐빈 용리단길점 화이트,37.5303661,126.9697607,서울 용산구 한강대로40길 9 쏠티캐빈 용리단길점,69,"1,000",,7378,13,15,40,6,2,0,2110073,,211.6252160722913,80,47,334466.27,297903.15
오하요 도넛,37.540445,126.9676263,서울 용산구 원효로83길 20,54,"1,000",,8555,23,17,18,6,1,10,2110068,18418818.85714286,330.1775438153093,34,15,334466.27,297903.15
더로열푸드앤드링크,37.5471976,126.9839659,서울 용산구 신흥로20길 37,583,"48,000",4.26,512,18,2,23,1,0,8,2110080,43833174.16666666,1085.9559829228165,33,12,334466.27,297903.15
트래버틴,37.5248744,126.9620815,서울 용산구 한강대로7길 18-7,280,"28,000",4.34,17405,14,0,19,5,0,4,2110062,17681285.885714285,594.7987758219795,31,21,334466.27,297903.15
코타티 해방촌,37.543468,126.9881802,서울 용산구 신흥로12길 7,315,"19,000",4.41,477,23,2,32,0,0,6,2110081,12615612.166666666,986.4687024528644,52,26,334466.27,297903.15
데이로우 DAY ROW,37.5371529,126.9996365,서울 용산구 이태원로49길 14-3 1층,382,"26,000",4.55,748,15,2,67,8,1,0,2110091,68657526.22222222,331.41981826617075,108,64,334466.27,297903.15
팬케익 오리지널 스토리,37.5337994,127.0080285,서울 용산구 독서당로 67 서울빌딩 대로변1층,297,"9,000",4.24,2623,20,1,14,3,1,0,2120047,9012557.5625,496.1551554637399,33,18,334466.27,297903.15
오잇,37.5455288,126.9850434,서울 용산구 신흥로 95,489,"33,000",4.46,511,21,2,27,1,0,10,2130060,5320253.714285715,1145.685451495874,43,20,334466.27,297903.15
LTP 한남,37.5360781,126.999005,서울 용산구 이태원로45길 7 2층,94,"15,000",,1675,13,2,63,6,2,2,2110091,68657526.22222222,450.8089203603994,109,67,334466.27,297903.15
낙하산커피,37.53094,126.9715329,서울 용산구 한강대로46길 25 101호,419,"17,000",4.42,237,7,26,31,4,2,0,2110073,,376.4339360618417,66,40,334466.27,297903.15
S.caf,37.545403,126.9870647,서울 용산구 소월로26길 12 아르테소월 3층,73,"6,000",,333,20,2,29,0,0,6,2130060,5320253.714285715,1193.346089154029,48,24,334466.27,297903.15
그랜드하얏트서울 갤러리,37.5397629,126.9962408,서울 용산구 소월로 322 그랜드하얏트서울 로비1층,"1,577","2,000",4.43,748,15,1,20,4,1,0,2110085,14637134.531914894,483.7646659327973,41,29,334466.27,297903.15
상향선,37.5524592,126.9672065,서울 용산구 청파로85길 33 1층,118,900,,11019,18,2,11,5,1,10,2110066,13001255.666666666,476.1603945475749,20,8,334466.27,297903.15
오라라,37.5369898,127.0017425,서울 용산구 이태원로54길 32 1층,252,"17,000",4.32,1497,16,2,60,8,1,2,2110095,15981259.857142856,293.69249926873977,100,62,334466.27,297903.15
로우커피,37.5372034,127.0019278,서울 용산구 이태원로54길 26 로우커피한남,354,"10,000",4.49,1497,14,2,59,9,1,2,2110095,15981259.857142856,270.528772218696,99,62,334466.27,297903.15
블루보틀 한남 카페,37.5363509,127.004956,서울 용산구 한남대로 91 지하1층,"1,088","8,000",4.43,649,17,2,58,6,1,2,2110097,,462.80404819970425,107,64,334466.27,297903.15
무진장,37.5332317,126.9899213,서울 용산구 녹사평대로 168-18,585,"11,000",4.51,730,17,2,36,6,2,2,2130061,93666666.66666669,326.63139554893576,80,52,334466.27,297903.15
유주얼쿠키,37.5378743,127.0032351,서울 용산구 한남대로27길 25,148,"6,000",,647,12,2,59,8,1,2,2110095,15981259.857142856,236.39905485964815,97,60,334466.27,297903.15
BABYCHEEK DONUTS,37.5381468,127.0027444,서울 용산구 한남대로27가길 26-16 1층,63,"6,000",,647,12,2,59,8,1,2,2110095,15981259.857142856,187.92415033509877,98,61,334466.27,297903.15
때가이르매,37.5450986,126.9730527,서울 용산구 두텁바위로 8 4층,836,"23,000",,1465,24,25,18,7,2,8,2120045,15157870.268292682,102.72855007084291,32,17,334466.27,297903.15
온더홀,37.5247772,126.9625735,서울 용산구 한강대로7길 10-11 4층,57,"2,000",,6626,17,0,20,6,0,4,2110062,17681285.885714285,590.5662944482033,33,22,334466.27,297903.15
뮬리노 에스프레소바 한남,37.5353373,127.0009235,서울 용산구 이태원로54길 68-5 2층,51,"2,000",,1281,19,2,60,8,1,0,2110091,68657526.22222222,482.6402924867938,98,59,334466.27,297903.15
mtl 효창,37.5419865,126.9609436,서울 용산구 효창원로69길 25 1층 mtl,204,"14,000",4.39,766,32,1,7,5,1,6,2110061,7846435.0,305.1834545478111,10,1,334466.27,297903.15
케르반 카페,37.5333074,126.9965501,서울 용산구 우사단로10길 17 1층,8,500,,5464,22,12,47,4,1,2,1001491,62275174.86021505,237.7582311915966,96,67,334466.27,297903.15
슬로,37.5447001,126.9729398,서울 용산구 한강대로88길 11-5 1F,18,100,,940,23,25,18,7,2,8,2120045,15157870.268292682,75.1438910973149,33,18,334466.27,297903.15
디피오리 용산점,37.5393026,126.9873825,서울 용산구 녹사평대로 244 DI FIORI,221,"8,000",,431,20,1,24,1,0,4,2110081,12615612.166666666,518.1247050903047,44,21,334466.27,297903.15
쏠티캐빈 용산직영점,37.5340979,126.961322,서울 용산구 새창로44길 10 1층 쏠티캐빈 용산직영점,329,"7,000",5.0,3278,26,6,4,4,0,2,2120040,14067391.112903226,552.0777707721129,10,5,334466.27,297903.15
챔프커피 제2작업실,37.5324955,126.992826,서울 용산구 녹사평대로26가길 24 1층,571,"30,000",4.53,819,23,13,35,5,1,2,2110082,30494255.772727277,256.9555057784233,80,53,334466.27,297903.15
킵햅,37.542196,126.9685673,서울 용산구 원효로97길 37 1층,48,"1,000",,788,27,17,22,6,2,10,2110068,18418818.85714286,274.08166954890294,46,25,334466.27,297903.15
퍼멘트,37.5359291,126.9714923,서울 용산구 백범로99길 40 101동 110호,149,"1,000",,450,17,38,18,8,1,2,2120044,15566175.805555556,191.7239800846297,44,23,334466.27,297903.15
푸실케이크,37.5350576,126.9877006,서울 용산구 녹사평대로40가길 7-3 1층,212,"1,000",4.95,730,17,2,28,5,1,2,2130061,93666666.66666669,98.34743853488526,62,37,334466.27,297903.15
헬카페 스피리터스,37.519292,126.9752885,서울 용산구 이촌로 248 한강맨션 31동 208호,162,"9,000",4.4,1850,15,15,8,7,1,6,2130058,23665605.666666668,341.64918780180165,7,4,334466.27,297903.15
인바이티드,37.5314696,126.9732356,서울 용산구 한강대로52길 41,392,"21,000",4.5,4817,7,16,24,6,1,2,2110073,,367.9333321158478,54,32,334466.27,297903.15
맥코이 한남,37.5382153,127.0025615,서울 용산구 한남대로27가길 34 맥코이 한남,89,"7,000",,680,13,2,58,8,1,2,2110095,15981259.857142856,173.84046207594398,97,60,334466.27,297903.15
HOPE GARDEN HANNAM,37.5371524,127.0017778,서울 용산구 이태원로54가길 13,278,"9,000",4.52,1497,15,2,59,8,1,2,2110095,15981259.857142856,275.64744214687266,99,62,334466.27,297903.15
도깨비코티지,37.5532727,126.9770784,서울 용산구 소월로2나길 6-1 1층,"1,675","11,000",4.71,733,26,102,16,7,1,2,2130059,8817163.666666666,426.7420260600081,26,8,334466.27,297903.15
mtl 한남,37.5370862,126.9991391,서울 용산구 이태원로49길 24 1층 mtl,461,"37,000",4.5,748,15,2,65,8,1,0,2110091,68657526.22222222,363.3964654122756,107,64,334466.27,297903.15
카페후암동,37.5487486,126.9775874,서울 용산구 후암로 33,272,"1,000",4.54,512,20,0,14,3,0,8,2110077,50141121.0,671.1598318992244,19,5,334466.27,297903.15
제이엘 디저트바,37.5368918,126.9995569,서울 용산구 이태원로55가길 38 2층,502,"15,000",4.64,748,15,2,67,7,1,0,2110091,68657526.22222222,359.60603578869643,111,66,334466.27,297903.15
크림크럼,37.5290927,126.9668857,서울 용산구 한강대로 95 래미안용산더센트럴 상가 지하 1층 B123호,249,400,,2071,20,5,40,7,2,2,2120041,37747953.38613861,89.32896775877684,79,47,334466.27,297903.15
샤이바나 용산아이파크몰점,37.5301288,126.9639949,서울 용산구 한강대로23길 55 아이파크몰 서관 7층 샤이바나,"1,266","1,000",4.26,17405,18,7,29,7,2,0,2120041,37747953.38613861,58.82129042918555,54,33,334466.27,297903.15
동빙고 2호점,37.5212461,126.9675606,서울 용산구 이촌로 182,382,"1,000",4.33,4635,13,38,6,7,0,4,2110071,29734815.0,609.102440207831,7,1,334466.27,297903.15
앤더슨씨 나인원점,37.5364406,127.0034707,서울 용산구 한남대로 91,481,"14,000",4.38,1497,12,2,61,6,1,2,2110097,,386.7096224422231,108,68,334466.27,297903.15
눕카페,37.5447538,126.9838973,서울 용산구 신흥로 107-1 해방타워 5층,260,"12,000",4.64,511,23,2,29,2,0,10,2130060,5320253.714285715,1039.793888232242,46,21,334466.27,297903.15
한남작업실,37.5365382,126.9987503,서울 용산구 이태원로55나길 7,725,"25,000",4.54,748,13,2,65,7,2,2,2110091,68657526.22222222,432.5084644182126,110,66,334466.27,297903.15
식물학 아이파크몰점,37.5301704,126.9651914,서울 용산구 한강대로23길 55 용산역 4층,"1,147","1,000",4.28,17405,21,18,38,6,2,0,2120041,37747953.38613861,66.0864495228893,70,43,334466.27,297903.15
AUZ,37.538205,126.9679914,서울 용산구 백범로 341 용산리첸시아 103동,519,"7,000",4.52,4448,23,26,17,6,1,4,2110072,8912071.333333334,427.957862968184,30,14,334466.27,297903.15
아러바우트,37.5333345,127.0008625,서울 용산구 대사관로8길 15,116,"15,000",4.47,5290,22,1,52,6,0,2,2110093,18373058.52380952,592.5335237871766,92,59,334466.27,297903.15
무니,37.5472185,126.9838713,서울 용산구 신흥로20길 37 카페 무니,366,"31,000",4.33,512,18,2,24,1,0,10,2110080,43833174.16666666,1078.5625621774834,34,12,334466.27,297903.15
소월길 밀영,37.5470923,126.9811884,서울 용산구 두텁바위로35길 2 2층,229,"12,000",,541,21,2,27,1,0,8,2110080,43833174.16666666,848.7964548189364,35,13,334466.27,297903.15
크레이트커피,37.53532,127.0108044,서울 용산구 독서당로 97 1층,269,"9,000",4.49,840,17,0,11,2,0,0,2110098,,670.6272605814015,25,14,334466.27,297903.15
콩카페 이태원점,37.533249,126.989477,서울 용산구 녹사평대로 168-8,380,"5,000",4.36,730,17,2,36,6,2,2,2130061,93666666.66666669,292.0934992939643,79,51,334466.27,297903.15
쿼츠,37.5329709,126.971845,서울 용산구 한강대로 158 1층,281,"15,000",4.56,4666,12,35,27,8,1,2,2120044,15566175.805555556,229.7269927688627,64,37,334466.27,297903.15
샤넌 서울,37.5432941,126.9738495,서울 용산구 한강대로80길 21-13 101호,13,"4,000",,808,23,25,18,6,2,6,2120045,15157870.268292682,208.42850949683304,30,17,334466.27,297903.15
헤미안 커피바,37.5351345,126.9883567,서울 용산구 녹사평대로40나길 16 헤미안 커피바,48,"10,000",,427,18,2,31,5,1,4,2130061,93666666.66666669,155.1747257085344,71,45,334466.27,297903.15
브런치카페 르플뢰브,37.5352764,126.9458009,서울 용산구 원효로1길 20,279,"14,000",4.41,2663,25,1,2,4,1,0,2110579,4936479.0,478.0117645633902,6,4,334466.27,297903.15
TAFFIN,37.5476496,126.9781529,서울 용산구 후암로 20 1층,503,"12,000",4.61,512,19,0,14,2,0,6,2110077,50141121.0,634.2172059510842,17,3,334466.27,297903.15
콰르텟 사운즈한남점,37.533714,127.0021365,서울 용산구 대사관로 35 1층,"1,568","11,000",4.41,1281,24,1,54,5,0,0,2110093,18373058.52380952,658.9409911491574,98,62,334466.27,297903.15
프랭키커피,37.5349979,127.0005769,서울 용산구 대사관로5길 17,225,"7,000",4.52,2117,20,1,60,8,0,2,2110091,68657526.22222222,525.0295892483366,99,60,334466.27,297903.15
STUN HOUS,37.5454448,126.9726506,서울 용산구 두텁바위로1길 5 1층,26,100,,1465,25,25,19,7,1,8,2110075,18980769.88235294,109.47617412262136,34,17,334466.27,297903.15
hmmmarket,37.5419049,126.9866352,서울 용산구 신흥로5길 8,75,"7,000",4.5,511,25,2,32,1,0,8,2110081,12615612.166666666,803.9466011215189,54,28,334466.27,297903.15
아우프글렛 한남,37.536929,127.001461,서울 용산구 이태원로54가길 20 1층,97,"7,000",,1497,16,2,62,8,1,2,2110095,15981259.857142856,301.34946547060736,101,62,334466.27,297903.15
화양연화,37.5344785,126.9741948,"서울 용산구 한강대로62나길 7-4 지하1, 지상1층",202,"3,000",,293,13,20,17,7,1,2,2110076,11929457.083333334,101.24851801003597,40,21,334466.27,297903.15
오리올 케이크,37.5454253,126.9851252,서울 용산구 신흥로 95-7 1층,70,"7,000",4.34,511,20,2,28,1,0,10,2130060,5320253.714285715,1151.8478896904592,45,21,334466.27,297903.15
MORAE,37.5398239,126.9693566,서울 용산구 원효로90길 8,181,"9,000",5.0,8555,24,20,19,6,1,10,2110072,8912071.333333334,216.97662967961145,40,21,334466.27,297903.15
옹플뢰르,37.5390718,126.9952027,서울 용산구 회나무로44길 52 1층,126,"1,000",,457,15,1,25,2,0,2,2110085,14637134.531914894,515.8461225003983,44,30,334466.27,297903.15
볼드핸즈,37.5265312,126.9638501,서울 용산구 한강대로21길 17-7 1층,163,"12,000",4.68,1037,17,0,37,6,2,4,2120041,37747953.38613861,374.2114576234699,63,38,334466.27,297903.15
콜렉티보 한남점,37.5355969,127.0010129,서울 용산구 이태원로54길 66,552,"9,000",4.41,1281,17,2,61,8,1,0,2110095,15981259.857142856,452.94502422980014,102,62,334466.27,297903.15
헬카페 로스터즈,37.5303083,126.9969615,서울 용산구 보광로 76 1F,102,"16,000",4.2,703,23,11,19,3,0,2,2110090,8658535.25,520.5759435517872,33,19,334466.27,297903.15
카키바움,37.5318101,126.9727503,서울 용산구 한강대로52길 29,669,"10,000",4.42,4817,9,20,30,7,1,2,2110073,,331.42585872146,63,36,334466.27,297903.15
